ensg_id,target_name,annotation_name,annotation_grade
ENSG00000183808,RBM12B,nuclear_punctae,3
ENSG00000183808,RBM12B,nucleolus_fc_dfc,2
ENSG00000239306,RBM14,nucleoplasm,3
ENSG00000239306,RBM14,nuclear_punctae,2
ENSG00000239306,RBM14,nucleolus_fc_dfc,2
ENSG00000162775,RBM15,chromatin,3
ENSG00000162775,RBM15,nucleoplasm,3
ENSG00000259956,RBM15B,nucleoplasm,3
ENSG00000259956,RBM15B,chromatin,2
ENSG00000134453,RBM17,chromatin,3
ENSG00000134453,RBM17,nucleoplasm,2
ENSG00000122965,RBM19,nucleolus_gc,3
ENSG00000086589,RBM22,chromatin,3
ENSG00000119707,RBM25,chromatin,3
ENSG00000106344,RBM28,nucleolus_gc,3
ENSG00000102317,RBM3,cytoplasmic,3
ENSG00000102317,RBM3,nucleoplasm,3
ENSG00000102317,RBM3,nuclear_punctae,2
ENSG00000184863,RBM33,chromatin,3
ENSG00000184863,RBM33,nucleoplasm,2
ENSG00000188739,RBM34,nucleolus_gc,3
ENSG00000132819,RBM38,cytoplasmic,3
ENSG00000132819,RBM38,nucleoplasm,2
ENSG00000131051,RBM39,chromatin,3
ENSG00000173933,RBM4,nucleoplasm,3
ENSG00000173933,RBM4,chromatin,2
ENSG00000173933,RBM4,cytoplasmic,1
ENSG00000089682,RBM41,nucleoplasm,3
ENSG00000089682,RBM41,big_aggregates,2
ENSG00000089682,RBM41,nuclear_punctae,2
ENSG00000089682,RBM41,cytoplasmic,1
ENSG00000126254,RBM42,chromatin,3
ENSG00000003756,RBM5,chromatin,3
ENSG00000004534,RBM6,nucleolus_fc_dfc,3
ENSG00000004534,RBM6,nucleoplasm,3
ENSG00000004534,RBM6,nuclear_punctae,2
ENSG00000076053,RBM7,nucleoplasm,3
ENSG00000076053,RBM7,nucleolus_fc_dfc,1
ENSG00000265241,RBM8A,chromatin,3
ENSG00000147274,RBMX,nucleoplasm,3
ENSG00000147274,RBMX,chromatin,1
ENSG00000147274,RBMX,nuclear_punctae,1
ENSG00000131381,RBSN,big_aggregates,3
ENSG00000131381,RBSN,cytoplasmic,1
ENSG00000132563,REEP2,er,3
ENSG00000132563,REEP2,nuclear_punctae,2
ENSG00000165476,REEP3,er,3
ENSG00000168476,REEP4,er,3
ENSG00000168476,REEP4,vesicles,2
ENSG00000129625,REEP5,er,3
ENSG00000115255,REEP6,er,3
ENSG00000173039,RELA,cytoplasmic,3
ENSG00000173039,RELA,nucleoplasm,1
ENSG00000157916,RER1,golgi,3
ENSG00000157916,RER1,vesicles,3
ENSG00000106615,RHEB,cytoplasmic,3
ENSG00000106615,RHEB,nucleoplasm,3
ENSG00000067560,RHOA,cytoplasmic,3
ENSG00000067560,RHOA,nucleoplasm,1
ENSG00000067560,RHOA,vesicles,1
ENSG00000143878,RHOB,membrane,3
ENSG00000143878,RHOB,vesicles,3
ENSG00000155366,RHOC,cytoplasmic,3
ENSG00000155366,RHOC,nucleoplasm,2
ENSG00000177105,RHOG,membrane,3
ENSG00000177105,RHOG,er,2
ENSG00000164327,RICTOR,cytoplasmic,3
ENSG00000164327,RICTOR,membrane,2
ENSG00000164327,RICTOR,vesicles,2
ENSG00000204227,RING1,chromatin,3
ENSG00000204227,RING1,nuclear_punctae,3
ENSG00000204227,RING1,nucleoplasm,2
ENSG00000124784,RIOK1,cytoplasmic,3
ENSG00000124784,RIOK1,nucleoplasm,2
ENSG00000058729,RIOK2,cytoplasmic,3
ENSG00000101782,RIOK3,cytoplasmic,3
ENSG00000104889,RNASEH2A,nucleoplasm,3
ENSG00000104889,RNASEH2A,chromatin,2
ENSG00000104889,RNASEH2A,cytoplasmic,1
ENSG00000115963,RND3,cytoplasmic,3
ENSG00000115963,RND3,membrane,2
ENSG00000103549,RNF40,nucleoplasm,3
ENSG00000103549,RNF40,nuclear_punctae,2
ENSG00000067900,ROCK1,cytoplasmic,3
ENSG00000067900,ROCK1,membrane,3
ENSG00000067900,ROCK1,cell_contact,2
ENSG00000122484,RPAP2,cytoplasmic,3
ENSG00000198755,RPL10A,cytoplasmic,3
ENSG00000198755,RPL10A,nucleolus_gc,2
ENSG00000142676,RPL11,cytoplasmic,3
ENSG00000142676,RPL11,nucleolus_gc,3
ENSG00000167526,RPL13,cytoplasmic,3
ENSG00000167526,RPL13,nucleolus_gc,2
ENSG00000108298,RPL19,cytoplasmic,3
ENSG00000108298,RPL19,nucleolus_gc,2
ENSG00000131469,RPL27,cytoplasmic,3
ENSG00000131469,RPL27,nucleolus_gc,2
ENSG00000136942,RPL35,cytoplasmic,3
ENSG00000136942,RPL35,nucleolus_gc,2
ENSG00000174444,RPL4,cytoplasmic,3
ENSG00000174444,RPL4,nucleolus_gc,2
ENSG00000122406,RPL5,cytoplasmic,3
ENSG00000122406,RPL5,nucleolus_gc,3
ENSG00000163902,RPN1,er,3
ENSG00000118705,RPN2,er,3
ENSG00000148688,RPP30,nucleolus_gc,3
ENSG00000148688,RPP30,nuclear_punctae,1
ENSG00000148688,RPP30,nucleoplasm,1
ENSG00000142534,RPS11,cytoplasmic,3
ENSG00000142534,RPS11,nucleolus_gc,1
ENSG00000164587,RPS14,cytoplasmic,3
ENSG00000164587,RPS14,nucleolus_gc,1
ENSG00000105193,RPS16,cytoplasmic,3
ENSG00000231500,RPS18,cytoplasmic,3
ENSG00000117676,RPS6KA1,cytoplasmic,3
ENSG00000117676,RPS6KA1,nucleoplasm,2
ENSG00000177189,RPS6KA3,cytoplasmic,3
ENSG00000177189,RPS6KA3,nucleoplasm,3
ENSG00000162302,RPS6KA4,nucleoplasm,3
ENSG00000108443,RPS6KB1,cytoplasmic,3
ENSG00000108443,RPS6KB1,nucleoplasm,3
ENSG00000160214,RRP1,nucleolus_gc,3
ENSG00000160214,RRP1,nucleoplasm,1
ENSG00000124541,RRP36,nucleolus_gc,3
ENSG00000124541,RRP36,nucleoplasm,2
ENSG00000124541,RRP36,cytoplasmic,1
ENSG00000171490,RSL1D1,nucleolus_gc,3
ENSG00000100220,RTCB,cytoplasmic,3
ENSG00000100220,RTCB,nucleoplasm,3
ENSG00000115310,RTN4,er,3
ENSG00000115310,RTN4,membrane,2
ENSG00000175792,RUVBL1,cytoplasmic,3
ENSG00000175792,RUVBL1,nucleoplasm,3
ENSG00000183207,RUVBL2,cytoplasmic,3
ENSG00000183207,RUVBL2,nucleoplasm,3
ENSG00000197747,S100A10,cytoplasmic,3
ENSG00000197747,S100A10,membrane,2
ENSG00000197747,S100A10,vesicles,1
ENSG00000211456,SACM1L,er,3
ENSG00000211456,SACM1L,golgi,3
ENSG00000142230,SAE1,nucleoplasm,3
ENSG00000079332,SAR1A,golgi,3
ENSG00000079332,SAR1A,mitochondria,2
ENSG00000079332,SAR1A,er,1
ENSG00000152700,SAR1B,golgi,3
ENSG00000152700,SAR1B,er,2
ENSG00000031698,SARS1,cytoplasmic,3
ENSG00000126524,SBDS,cytoplasmic,3
ENSG00000126524,SBDS,nucleoplasm,3
ENSG00000109929,SC5D,vesicles,3
ENSG00000109929,SC5D,er,1
ENSG00000085365,SCAMP1,golgi,3
ENSG00000085365,SCAMP1,vesicles,3
ENSG00000085365,SCAMP1,membrane,1
ENSG00000140497,SCAMP2,golgi,3
ENSG00000140497,SCAMP2,vesicles,3
ENSG00000140497,SCAMP2,membrane,1
ENSG00000227500,SCAMP4,membrane,3
ENSG00000227500,SCAMP4,vesicles,3
ENSG00000227500,SCAMP4,golgi,2
ENSG00000099194,SCD,vesicles,3
ENSG00000099194,SCD,er,2
ENSG00000145284,SCD5,er,3
ENSG00000145284,SCD5,vesicles,1
ENSG00000092108,SCFD1,er,3
ENSG00000092108,SCFD1,golgi,3
ENSG00000142186,SCYL1,cytoplasmic,3
ENSG00000142186,SCYL1,nucleoplasm,2
ENSG00000142186,SCYL1,golgi,1
ENSG00000136021,SCYL2,vesicles,3
ENSG00000136021,SCYL2,golgi,1
ENSG00000157020,SEC13,golgi,3
ENSG00000157020,SEC13,vesicles,3
ENSG00000157020,SEC13,nuclear_membrane,2
ENSG00000129657,SEC14L1,cell_contact,3
ENSG00000129657,SEC14L1,membrane,3
ENSG00000129657,SEC14L1,cytoplasmic,1
ENSG00000129657,SEC14L1,nucleoplasm,1
ENSG00000148396,SEC16A,vesicles,3
ENSG00000265808,SEC22B,vesicles,3
ENSG00000265808,SEC22B,er,2
ENSG00000100934,SEC23A,vesicles,3
ENSG00000100934,SEC23A,golgi,2
ENSG00000101310,SEC23B,vesicles,3
ENSG00000101310,SEC23B,golgi,2
ENSG00000101310,SEC23B,cytoplasmic,1
ENSG00000176986,SEC24C,vesicles,3
ENSG00000176986,SEC24C,golgi,2
ENSG00000150961,SEC24D,vesicles,3
ENSG00000138674,SEC31A,vesicles,3
ENSG00000138674,SEC31A,golgi,2
ENSG00000138674,SEC31A,cytoplasmic,1
ENSG00000106803,SEC61B,er,3
ENSG00000127922,SEM1,nuclear_punctae,3
ENSG00000127922,SEM1,nucleoplasm,3
ENSG00000127922,SEM1,cytoplasmic,2
ENSG00000138758,SEPTIN11,cytoskeleton,3
ENSG00000138758,SEPTIN11,cytoplasmic,2
ENSG00000138758,SEPTIN11,membrane,2
ENSG00000168385,SEPTIN2,cytoskeleton,3
ENSG00000168385,SEPTIN2,membrane,2
ENSG00000168385,SEPTIN2,cytoplasmic,1
ENSG00000184702,SEPTIN5,membrane,3
ENSG00000184702,SEPTIN5,cytoskeleton,2
ENSG00000122545,SEPTIN7,membrane,3
ENSG00000122545,SEPTIN7,cytoplasmic,2
ENSG00000122545,SEPTIN7,cytoskeleton,2
ENSG00000164402,SEPTIN8,cytoplasmic,3
ENSG00000164402,SEPTIN8,cytoskeleton,3
ENSG00000164402,SEPTIN8,membrane,2
ENSG00000184640,SEPTIN9,cytoskeleton,3
ENSG00000184640,SEPTIN9,membrane,3
ENSG00000099995,SF3A1,chromatin,3
ENSG00000104897,SF3A2,chromatin,3
ENSG00000104897,SF3A2,nuclear_punctae,3
ENSG00000183431,SF3A3,chromatin,3
ENSG00000115524,SF3B1,chromatin,3
ENSG00000087365,SF3B2,chromatin,3
ENSG00000189091,SF3B3,chromatin,3
ENSG00000143368,SF3B4,chromatin,3
ENSG00000143368,SF3B4,nucleoplasm,3
ENSG00000143368,SF3B4,cytoplasmic,2
ENSG00000169976,SF3B5,chromatin,3
ENSG00000115128,SF3B6,chromatin,3
ENSG00000116560,SFPQ,nuclear_punctae,3
ENSG00000116560,SFPQ,chromatin,2
ENSG00000116560,SFPQ,nucleoplasm,2
ENSG00000166224,SGPL1,er,3
ENSG00000166224,SGPL1,vesicles,1
ENSG00000141985,SH3GL1,cytoplasmic,3
ENSG00000141985,SH3GL1,membrane,3
ENSG00000141985,SH3GL1,cell_contact,1
ENSG00000097033,SH3GLB1,cytoplasmic,3
ENSG00000097033,SH3GLB1,vesicles,2
ENSG00000097033,SH3GLB1,golgi,1
ENSG00000148341,SH3GLB2,cytoplasmic,3
ENSG00000148341,SH3GLB2,vesicles,2
ENSG00000110911,SLC11A2,vesicles,3
ENSG00000139370,SLC15A4,vesicles,3
ENSG00000155380,SLC16A1,membrane,3
ENSG00000155380,SLC16A1,vesicles,3
ENSG00000112394,SLC16A10,membrane,3
ENSG00000112394,SLC16A10,vesicles,3
ENSG00000147100,SLC16A2,membrane,3
ENSG00000147100,SLC16A2,vesicles,3
ENSG00000146409,SLC18B1,vesicles,3
ENSG00000173638,SLC19A1,membrane,3
ENSG00000173638,SLC19A1,vesicles,3
ENSG00000079215,SLC1A3,membrane,3
ENSG00000079215,SLC1A3,vesicles,3
ENSG00000105281,SLC1A5,membrane,3
ENSG00000105281,SLC1A5,vesicles,3
ENSG00000089057,SLC23A2,membrane,3
ENSG00000089057,SLC23A2,vesicles,3
ENSG00000100372,SLC25A17,vesicles,3
ENSG00000225697,SLC26A6,membrane,3
ENSG00000225697,SLC26A6,vesicles,3
ENSG00000167114,SLC27A4,er,3
ENSG00000117394,SLC2A1,vesicles,3
ENSG00000136856,SLC2A8,vesicles,3
ENSG00000145740,SLC30A5,golgi,3
ENSG00000136868,SLC31A1,vesicles,3
ENSG00000169359,SLC33A1,er,3
ENSG00000169359,SLC33A1,vesicles,3
ENSG00000121073,SLC35B1,golgi,3
ENSG00000121073,SLC35B1,vesicles,3
ENSG00000121073,SLC35B1,er,1
ENSG00000205060,SLC35B4,golgi,3
ENSG00000205060,SLC35B4,vesicles,3
ENSG00000127526,SLC35E1,golgi,3
ENSG00000110660,SLC35F2,vesicles,3
ENSG00000110660,SLC35F2,golgi,2
ENSG00000157800,SLC37A3,vesicles,3
ENSG00000137700,SLC37A4,golgi,3
ENSG00000129353,SLC44A2,membrane,3
ENSG00000129353,SLC44A2,vesicles,2
ENSG00000076351,SLC46A1,membrane,3
ENSG00000076351,SLC46A1,vesicles,3
ENSG00000164889,SLC4A2,membrane,3
ENSG00000138074,SLC5A6,membrane,3
ENSG00000138074,SLC5A6,vesicles,3
ENSG00000072041,SLC6A15,vesicles,3
ENSG00000139514,SLC7A1,vesicles,3
ENSG00000139514,SLC7A1,membrane,1
ENSG00000103257,SLC7A5,membrane,3
ENSG00000103257,SLC7A5,vesicles,3
ENSG00000103064,SLC7A6,membrane,3
ENSG00000103064,SLC7A6,vesicles,3
ENSG00000109062,SLC9A3R1,vesicles,3
ENSG00000109062,SLC9A3R1,centrosome,2
ENSG00000109062,SLC9A3R1,golgi,1
ENSG00000065054,SLC9A3R2,vesicles,3
ENSG00000065054,SLC9A3R2,golgi,2
ENSG00000065613,SLK,cytoplasmic,3
ENSG00000065613,SLK,membrane,1
ENSG00000065613,SLK,nucleoplasm,1
ENSG00000102038,SMARCA1,nucleoplasm,3
ENSG00000102038,SMARCA1,chromatin,2
ENSG00000102038,SMARCA1,cytoplasmic,1
ENSG00000080503,SMARCA2,chromatin,3
ENSG00000080503,SMARCA2,nucleoplasm,3
ENSG00000127616,SMARCA4,nucleoplasm,3
ENSG00000127616,SMARCA4,chromatin,2
ENSG00000153147,SMARCA5,chromatin,3
ENSG00000163104,SMARCAD1,nucleoplasm,3
ENSG00000163104,SMARCAD1,chromatin,2
ENSG00000138375,SMARCAL1,nucleoplasm,3
ENSG00000099956,SMARCB1,nucleoplasm,3
ENSG00000099956,SMARCB1,chromatin,2
ENSG00000173473,SMARCC1,nucleoplasm,3
ENSG00000173473,SMARCC1,chromatin,2
ENSG00000139613,SMARCC2,nucleoplasm,3
ENSG00000139613,SMARCC2,chromatin,2
ENSG00000066117,SMARCD1,nucleoplasm,3
ENSG00000066117,SMARCD1,nuclear_punctae,2
ENSG00000108604,SMARCD2,nucleoplasm,3
ENSG00000108604,SMARCD2,chromatin,2
ENSG00000073584,SMARCE1,nucleoplasm,3
ENSG00000073584,SMARCE1,chromatin,2
ENSG00000072501,SMC1A,chromatin,3
ENSG00000072501,SMC1A,nucleoplasm,3
ENSG00000072501,SMC1A,nuclear_punctae,1
ENSG00000172062,SMN1,cytoplasmic,3
ENSG00000172062,SMN1,nucleoplasm,2
ENSG00000172062,SMN1,nuclear_punctae,1
ENSG00000159210,SNF8,cytoplasmic,3
ENSG00000159210,SNF8,nucleoplasm,3
ENSG00000060688,SNRNP40,chromatin,3
ENSG00000077312,SNRPA,chromatin,3
ENSG00000077312,SNRPA,nuclear_punctae,3
ENSG00000125835,SNRPB,chromatin,3
ENSG00000125835,SNRPB,nuclear_punctae,3
ENSG00000125835,SNRPB,nucleoplasm,3
ENSG00000125870,SNRPB2,chromatin,3
ENSG00000125870,SNRPB2,nuclear_punctae,2
ENSG00000124562,SNRPC,chromatin,3
ENSG00000124562,SNRPC,nuclear_punctae,3
ENSG00000125743,SNRPD2,chromatin,3
ENSG00000139343,SNRPF,chromatin,3
ENSG00000100138,SNU13,nuclear_punctae,3
ENSG00000100138,SNU13,nucleolus_fc_dfc,3
ENSG00000169371,SNUPN,cytoplasmic,3
ENSG00000169371,SNUPN,nucleoplasm,3
ENSG00000169371,SNUPN,big_aggregates,2
ENSG00000028528,SNX1,vesicles,3
ENSG00000028528,SNX1,cytoplasmic,2
ENSG00000002919,SNX11,vesicles,3
ENSG00000147164,SNX12,vesicles,3
ENSG00000115234,SNX17,cytoplasmic,3
ENSG00000115234,SNX17,vesicles,2
ENSG00000115234,SNX17,nucleoplasm,1
ENSG00000205302,SNX2,vesicles,3
ENSG00000205302,SNX2,cytoplasmic,1
ENSG00000143376,SNX27,vesicles,3
ENSG00000112335,SNX3,vesicles,3
ENSG00000114520,SNX4,vesicles,3
ENSG00000114520,SNX4,cytoplasmic,2
ENSG00000089006,SNX5,vesicles,3
ENSG00000089006,SNX5,cytoplasmic,1
ENSG00000162627,SNX7,vesicles,3
ENSG00000162627,SNX7,cytoplasmic,2
ENSG00000106266,SNX8,vesicles,3
ENSG00000106266,SNX8,cytoplasmic,2
ENSG00000130340,SNX9,cytoplasmic,3
ENSG00000130340,SNX9,big_aggregates,2
ENSG00000130340,SNX9,membrane,1
ENSG00000115904,SOS1,cytoplasmic,3
ENSG00000115904,SOS1,nucleoplasm,1
ENSG00000021574,SPAST,vesicles,3
ENSG00000021574,SPAST,cytoplasmic,1
ENSG00000021574,SPAST,nucleoplasm,1
ENSG00000090487,SPG21,vesicles,3
ENSG00000169682,SPNS1,vesicles,3
ENSG00000198917,SPOUT1,nucleolus_gc,3
ENSG00000090054,SPTLC1,er,3
ENSG00000090054,SPTLC1,vesicles,1
ENSG00000100596,SPTLC2,er,3
ENSG00000161011,SQSTM1,vesicles,3
ENSG00000161011,SQSTM1,cytoplasmic,2
ENSG00000161011,SQSTM1,nuclear_punctae,2
ENSG00000161011,SQSTM1,nucleoplasm,1
ENSG00000075142,SRI,cytoplasmic,3
ENSG00000075142,SRI,nucleoplasm,3
ENSG00000075142,SRI,big_aggregates,2
ENSG00000140319,SRP14,nucleolus_gc,3
ENSG00000140319,SRP14,nucleoplasm,3
ENSG00000140319,SRP14,cytoplasmic,2
ENSG00000153037,SRP19,cytoplasmic,3
ENSG00000153037,SRP19,er,2
ENSG00000100883,SRP54,er,3
ENSG00000167881,SRP68,cytoplasmic,3
ENSG00000174780,SRP72,cytoplasmic,3
ENSG00000143742,SRP9,nucleolus_gc,3
ENSG00000143742,SRP9,nucleoplasm,2
ENSG00000143742,SRP9,cytoplasmic,1
ENSG00000135250,SRPK2,cytoplasmic,3
ENSG00000135250,SRPK2,nucleolus_gc,3
ENSG00000135250,SRPK2,nucleoplasm,2
ENSG00000182934,SRPRA,er,3
ENSG00000144867,SRPRB,er,3
ENSG00000138385,SSB,nucleoplasm,3
ENSG00000149136,SSRP1,chromatin,3
ENSG00000149136,SSRP1,nucleoplasm,3
ENSG00000149136,SSRP1,nuclear_punctae,2
ENSG00000149136,SSRP1,nucleolus_gc,2
ENSG00000118007,STAG1,nucleoplasm,3
ENSG00000118007,STAG1,chromatin,2
ENSG00000101972,STAG2,chromatin,3
ENSG00000101972,STAG2,nucleoplasm,2
ENSG00000136738,STAM,vesicles,3
ENSG00000115145,STAM2,vesicles,3
ENSG00000115145,STAM2,cytoplasmic,1
ENSG00000167323,STIM1,er,3
ENSG00000109689,STIM2,er,3
ENSG00000109689,STIM2,membrane,1
ENSG00000109689,STIM2,vesicles,1
ENSG00000168439,STIP1,cytoplasmic,3
ENSG00000168439,STIP1,nucleoplasm,3
ENSG00000118046,STK11,centrosome,3
ENSG00000118046,STK11,cell_contact,2
ENSG00000118046,STK11,cytoplasmic,2
ENSG00000118046,STK11,membrane,2
ENSG00000102572,STK24,cytoplasmic,3
ENSG00000102572,STK24,nucleoplasm,2
ENSG00000115694,STK25,cytoplasmic,3
ENSG00000115694,STK25,nucleoplasm,3
ENSG00000115694,STK25,golgi,1
ENSG00000134602,STK26,cytoplasmic,3
ENSG00000134602,STK26,golgi,2
ENSG00000134602,STK26,nucleoplasm,1
ENSG00000165752,STK32C,cytoplasmic,3
ENSG00000165752,STK32C,nucleoplasm,3
ENSG00000211455,STK38L,cytoplasmic,3
ENSG00000211455,STK38L,nucleoplasm,3
ENSG00000211455,STK38L,vesicles,3
ENSG00000101109,STK4,cytoplasmic,3
ENSG00000101109,STK4,cytoskeleton,1
ENSG00000101109,STK4,nucleoplasm,1
ENSG00000196792,STRN3,cytoplasmic,3
ENSG00000196792,STRN3,cytoskeleton,3
ENSG00000134910,STT3A,er,3
ENSG00000163527,STT3B,er,3
ENSG00000104915,STX10,vesicles,3
ENSG00000104915,STX10,er,1
ENSG00000104915,STX10,membrane,1
ENSG00000117758,STX12,vesicles,3
ENSG00000124222,STX16,golgi,3
ENSG00000124222,STX16,vesicles,3
ENSG00000168818,STX18,er,3
ENSG00000111450,STX2,membrane,3
ENSG00000111450,STX2,vesicles,3
ENSG00000111450,STX2,cytoplasmic,2
ENSG00000166900,STX3,cytoplasmic,3
ENSG00000166900,STX3,membrane,3
ENSG00000166900,STX3,vesicles,3
ENSG00000162236,STX5,golgi,3
ENSG00000162236,STX5,er,2
ENSG00000135823,STX6,vesicles,3
ENSG00000079950,STX7,vesicles,3
ENSG00000170310,STX8,vesicles,3
ENSG00000092201,SUPT16H,chromatin,3
ENSG00000092201,SUPT16H,nuclear_membrane,3
ENSG00000196235,SUPT5H,nucleoplasm,3
ENSG00000196235,SUPT5H,nuclear_punctae,1
ENSG00000197321,SVIL,membrane,3
ENSG00000197321,SVIL,vesicles,2
ENSG00000169895,SYAP1,cytoplasmic,3
ENSG00000169895,SYAP1,golgi,3
ENSG00000169895,SYAP1,vesicles,2
ENSG00000176438,SYNE3,nuclear_membrane,3
ENSG00000162298,SYVN1,er,3
ENSG00000147133,TAF1,nucleoplasm,3
ENSG00000120656,TAF12,nucleoplasm,3
ENSG00000166012,TAF1D,nucleolus_fc_dfc,3
ENSG00000166012,TAF1D,nucleoplasm,1
ENSG00000160551,TAOK1,cytoplasmic,3
ENSG00000160551,TAOK1,big_aggregates,1
ENSG00000149930,TAOK2,cytoplasmic,3
ENSG00000149930,TAOK2,vesicles,2
ENSG00000120948,TARDBP,nuclear_punctae,3
ENSG00000120948,TARDBP,nucleoplasm,3
ENSG00000203705,TATDN3,cytoplasmic,3
ENSG00000203705,TATDN3,nucleoplasm,3
ENSG00000112592,TBP,nucleoplasm,3
ENSG00000112592,TBP,nuclear_punctae,2
ENSG00000141002,TCF25,cytoplasmic,3
ENSG00000070814,TCOF1,nucleolus_fc_dfc,3
ENSG00000042088,TDP1,nucleoplasm,3
ENSG00000147601,TERF1,nuclear_punctae,3
ENSG00000132604,TERF2,nuclear_punctae,3
ENSG00000132604,TERF2,nucleoplasm,2
ENSG00000072274,TFRC,membrane,3
ENSG00000072274,TFRC,vesicles,3
ENSG00000135966,TGFBRAP1,vesicles,3
ENSG00000116001,TIA1,cytoplasmic,3
ENSG00000116001,TIA1,nucleoplasm,3
ENSG00000156299,TIAM1,cytoplasmic,3
ENSG00000104067,TJP1,cell_contact,3
ENSG00000119139,TJP2,cell_contact,3
ENSG00000119139,TJP2,cytoplasmic,1
ENSG00000146872,TLK2,nucleoplasm,3
ENSG00000146872,TLK2,nuclear_punctae,1
ENSG00000198498,TMA16,nucleolus_gc,3
ENSG00000198498,TMA16,nucleoplasm,1
ENSG00000143183,TMCO1,er,3
ENSG00000143183,TMCO1,vesicles,3
ENSG00000143183,TMCO1,golgi,1
ENSG00000170348,TMED10,er,3
ENSG00000170348,TMED10,vesicles,3
ENSG00000170348,TMED10,golgi,2
ENSG00000086598,TMED2,vesicles,3
ENSG00000086598,TMED2,er,2
ENSG00000106460,TMEM106B,vesicles,3
ENSG00000106460,TMEM106B,membrane,1
ENSG00000105677,TMEM147,er,3
ENSG00000170088,TMEM192,vesicles,3
ENSG00000168701,TMEM208,er,3
ENSG00000137216,TMEM63B,vesicles,3
ENSG00000103978,TMEM87A,golgi,3
ENSG00000103978,TMEM87A,vesicles,3
ENSG00000120802,TMPO,nucleoplasm,3
ENSG00000120802,TMPO,chromatin,2
ENSG00000120802,TMPO,nuclear_membrane,2
ENSG00000120802,TMPO,cytoplasmic,1
ENSG00000083312,TNPO1,cytoplasmic,3
ENSG00000083312,TNPO1,nuclear_membrane,3
ENSG00000083312,TNPO1,nucleoplasm,3
ENSG00000083312,TNPO1,big_aggregates,2
ENSG00000064419,TNPO3,big_aggregates,3
ENSG00000064419,TNPO3,cytoplasmic,3
ENSG00000064419,TNPO3,nucleoplasm,3
ENSG00000078902,TOLLIP,cytoplasmic,3
ENSG00000078902,TOLLIP,vesicles,3
ENSG00000078902,TOLLIP,nucleoplasm,2
ENSG00000173726,TOMM20,mitochondria,3
ENSG00000154174,TOMM70,mitochondria,3
ENSG00000198900,TOP1,chromatin,3
ENSG00000198900,TOP1,nucleoplasm,1
ENSG00000131747,TOP2A,chromatin,3
ENSG00000131747,TOP2A,nucleoplasm,3
ENSG00000131747,TOP2A,nuclear_membrane,2
ENSG00000131747,TOP2A,nuclear_punctae,2
ENSG00000143337,TOR1AIP1,nuclear_membrane,3
ENSG00000143337,TOR1AIP1,cytoplasmic,1
ENSG00000047410,TPR,nuclear_membrane,3
ENSG00000047410,TPR,nucleoplasm,2
ENSG00000133112,TPT1,cytoplasmic,3
ENSG00000170043,TRAPPC1,cytoplasmic,3
ENSG00000170043,TRAPPC1,golgi,3
ENSG00000170043,TRAPPC1,vesicles,3
ENSG00000170043,TRAPPC1,nucleoplasm,2
ENSG00000168538,TRAPPC11,golgi,3
ENSG00000168538,TRAPPC11,vesicles,3
ENSG00000168538,TRAPPC11,cytoplasmic,1
ENSG00000196459,TRAPPC2,cytoplasmic,3
ENSG00000196459,TRAPPC2,golgi,2
ENSG00000196459,TRAPPC2,nucleoplasm,1
ENSG00000122779,TRIM24,chromatin,3
ENSG00000122779,TRIM24,nucleoplasm,2
ENSG00000130726,TRIM28,nucleoplasm,3
ENSG00000197323,TRIM33,nucleoplasm,3
ENSG00000197323,TRIM33,nuclear_punctae,2
ENSG00000123144,TRIR,nucleoplasm,3
ENSG00000123144,TRIR,chromatin,1
ENSG00000121486,TRMT1L,nucleolus_gc,3
ENSG00000121486,TRMT1L,nucleoplasm,2
ENSG00000092439,TRPM7,membrane,3
ENSG00000092439,TRPM7,er,1
ENSG00000196367,TRRAP,nucleoplasm,3
ENSG00000074319,TSG101,cytoplasmic,3
ENSG00000074319,TSG101,nucleoplasm,1
ENSG00000167721,TSR1,nucleolus_gc,3
ENSG00000167721,TSR1,nucleoplasm,3
ENSG00000167721,TSR1,cytoplasmic,1
ENSG00000158526,TSR2,cytoplasmic,3
ENSG00000158526,TSR2,nucleoplasm,3
ENSG00000112742,TTK,centrosome,3
ENSG00000112742,TTK,cytoplasmic,3
ENSG00000112742,TTK,nucleoplasm,3
ENSG00000123416,TUBA1B,cytoplasmic,3
ENSG00000123416,TUBA1B,cytoskeleton,2
ENSG00000188229,TUBB4B,cytoplasmic,3
ENSG00000188229,TUBB4B,cytoskeleton,3
ENSG00000188229,TUBB4B,nucleoplasm,1
ENSG00000131462,TUBG1,centrosome,3
ENSG00000131462,TUBG1,cytoplasmic,3
ENSG00000131462,TUBG1,nucleoplasm,3
ENSG00000063244,U2AF2,nuclear_punctae,3
ENSG00000063244,U2AF2,chromatin,2
ENSG00000163714,U2SURP,chromatin,3
ENSG00000163714,U2SURP,nuclear_punctae,1
ENSG00000130985,UBA1,nucleoplasm,3
ENSG00000130985,UBA1,cytoplasmic,2
ENSG00000081307,UBA5,cytoplasmic,3
ENSG00000221983,UBA52,cytoplasmic,3
ENSG00000221983,UBA52,nucleoplasm,3
ENSG00000221983,UBA52,nuclear_punctae,2
ENSG00000170315,UBB,cytoplasmic,3
ENSG00000170315,UBB,nucleoplasm,3
ENSG00000150991,UBC,cytoplasmic,3
ENSG00000150991,UBC,nucleoplasm,3
