,target,prey,ensg_id,prey_ensg,plex,huri,Hein
360,AHCY,ANKRD40,ENSG00000101444,ENSG00000154945,True,False,False
361,AHSA1,RNF219,ENSG00000100591,ENSG00000152193,False,False,False
362,AHSA1,HSP90AB2P,ENSG00000100591,,False,False,False
363,AHSA1,RICTOR,ENSG00000100591,ENSG00000164327,False,False,False
364,AHSA1,KPNB1,ENSG00000100591,ENSG00000108424,False,False,False
365,AHSA1,APLP2,ENSG00000100591,ENSG00000084234,False,False,False
366,AHSA1,FKBP5,ENSG00000100591,ENSG00000096060,False,False,False
367,AHSA1,GDAP2,ENSG00000100591,ENSG00000196505,False,False,False
368,AHSA1,ECT2,ENSG00000100591,ENSG00000114346,False,False,False
369,AHSA1,AP2M1,ENSG00000100591,ENSG00000161203,False,False,False
370,AHSA1,HSP90B1,ENSG00000100591,ENSG00000166598,False,False,False
371,AHSA1,HSP90AB1,ENSG00000100591,ENSG00000096384,False,False,False
372,AHSA1,HSP90AA1,ENSG00000100591,ENSG00000080824,False,False,False
373,AHSA1,TOMM40,ENSG00000100591,ENSG00000130204,False,False,False
374,AKAP12,GAPDH,ENSG00000131016,ENSG00000111640,False,False,False
375,AKAP12,LDHA,ENSG00000131016,ENSG00000288299,False,False,False
376,AKAP12,ORC4,ENSG00000131016,ENSG00000115947,False,False,False
377,AKAP12,PRKACA,ENSG00000131016,,False,False,False
378,AKAP12,PRKAR2A,ENSG00000131016,ENSG00000114302,False,False,False
379,AKAP12,HSPA12A,ENSG00000131016,ENSG00000165868,True,False,False
380,AKAP12,FHL1,ENSG00000131016,ENSG00000022267,False,False,False
381,AKAP12,TRAP1,ENSG00000131016,ENSG00000126602,False,False,False
382,ACADM,AKAP12,ENSG00000131016,ENSG00000117054,False,False,False
383,AKAP13,ARHGEF18,ENSG00000170776,ENSG00000104880,False,False,False
384,AKAP8L,HSPD1,ENSG00000011243,ENSG00000144381,False,False,False
385,AKR1A1,PRKAA1,ENSG00000117448,ENSG00000132356,False,False,False
386,AKT1,VASP,ENSG00000142208,ENSG00000125753,False,False,False
387,AKT1,RPS6KB2;RPS6KB1,ENSG00000142208,,False,False,False
388,AKT1,GPHN,ENSG00000142208,ENSG00000171723,False,False,False
389,AKT1S1,RPTOR,ENSG00000204673,ENSG00000141564,False,False,False
390,AKT1S1,YWHAH,ENSG00000204673,ENSG00000128245,True,False,False
391,AKT1S1,YWHAG,ENSG00000204673,ENSG00000170027,True,False,False
392,AKT1S1,YWHAE,ENSG00000204673,ENSG00000108953,False,False,False
393,AKT1S1,MTOR,ENSG00000204673,ENSG00000198793,False,False,False
394,AKT2,AP1G1,ENSG00000105221,ENSG00000166747,False,False,False
395,ALCAM,LAMB1,ENSG00000170017,ENSG00000091136,False,False,False
396,ABCC1,ALCAM,ENSG00000170017,ENSG00000103222,False,False,False
397,ALDH16A1,TRIAP1,ENSG00000161618,ENSG00000170855,False,False,False
398,ALDH16A1,DERA,ENSG00000161618,ENSG00000023697,True,True,False
399,ALDH16A1,KIAA0430,ENSG00000161618,ENSG00000166783,False,False,False
400,ALDH16A1,DCTN2,ENSG00000161618,,False,False,False
401,ALG2,LDHA,ENSG00000119523,ENSG00000288299,False,False,False
402,ALG2,TECR,ENSG00000119523,ENSG00000099797,False,False,False
403,AMBRA1,PRPF40A,ENSG00000110497,ENSG00000196504,False,False,False
404,AMBRA1,RBM25,ENSG00000110497,ENSG00000119707,False,False,False
405,AMBRA1,DDA1,ENSG00000110497,ENSG00000130311,True,False,True
406,AMBRA1,CWF19L2,ENSG00000110497,ENSG00000152404,False,False,False
407,AMBRA1,DDB1,ENSG00000110497,ENSG00000167986,True,False,True
408,ANAPC11,CCT7,ENSG00000141552,ENSG00000135624,False,False,False
409,ANAPC11,ANAPC4,ENSG00000141552,ENSG00000053900,False,False,False
410,ANAPC16,BUB1B,ENSG00000166295,ENSG00000156970,False,False,True
411,ANAPC16,NEK2,ENSG00000166295,ENSG00000117650,False,False,True
412,ANAPC16,PYCR2,ENSG00000166295,ENSG00000143811,False,False,False
413,ANAPC16,CDC27,ENSG00000166295,ENSG00000004897,True,False,True
414,ANAPC16,PYCR1,ENSG00000166295,ENSG00000183010,False,False,False
415,ANAPC16,ANAPC5,ENSG00000166295,ENSG00000089053,True,False,True
416,ANAPC16,CCT7,ENSG00000166295,ENSG00000135624,True,False,False
417,ANAPC13,ANAPC16,ENSG00000166295,ENSG00000129055,True,False,True
418,ANAPC1,ANAPC16,ENSG00000166295,ENSG00000153107,True,False,True
419,ANAPC16,FBXO5,ENSG00000166295,ENSG00000112029,True,False,True
420,ANAPC10,ANAPC16,ENSG00000166295,ENSG00000164162,True,False,True
421,ANAPC16,FZR1,ENSG00000166295,ENSG00000105325,True,False,True
422,ANAPC16,SNX9,ENSG00000166295,ENSG00000130340,False,False,False
423,ANAPC16,ANAPC2,ENSG00000166295,ENSG00000176248,True,False,True
424,ANAPC16,ANAPC4,ENSG00000166295,ENSG00000053900,True,False,True
425,ANAPC16,ANAPC7,ENSG00000166295,ENSG00000196510,True,False,True
426,ANAPC16,CDC23,ENSG00000166295,ENSG00000094880,True,False,True
427,ANAPC16,CDC20,ENSG00000166295,ENSG00000117399,True,False,True
428,ANAPC16,CDC26,ENSG00000166295,ENSG00000176386,True,False,True
429,ANAPC16,CDC16,ENSG00000166295,ENSG00000130177,True,False,True
430,ANAPC2,CDC16,ENSG00000176248,ENSG00000130177,True,False,True
431,ANAPC2,CDC26,ENSG00000176248,ENSG00000176386,True,False,True
432,ANAPC2,CDC20,ENSG00000176248,ENSG00000117399,False,False,True
433,ANAPC2,CDC23,ENSG00000176248,ENSG00000094880,False,False,True
434,ANAPC2,ANAPC7,ENSG00000176248,ENSG00000196510,False,False,True
435,ANAPC2,ANAPC4,ENSG00000176248,ENSG00000053900,False,False,True
436,ANAPC11,ANAPC2,ENSG00000176248,ENSG00000141552,False,False,False
437,ANAPC2,FZR1,ENSG00000176248,ENSG00000105325,True,False,True
438,ANAPC10,ANAPC2,ENSG00000176248,ENSG00000164162,False,False,True
439,ANAPC2,FBXO5,ENSG00000176248,ENSG00000112029,False,False,True
440,ANAPC1,ANAPC2,ENSG00000176248,ENSG00000153107,False,False,True
441,ANAPC13,ANAPC2,ENSG00000176248,ENSG00000129055,True,False,True
442,ANAPC2,CCT7,ENSG00000176248,ENSG00000135624,False,False,False
443,ANAPC2,ANAPC5,ENSG00000176248,ENSG00000089053,True,False,True
444,ANAPC2,PYCR1,ENSG00000176248,ENSG00000183010,False,False,False
445,ANAPC2,CDC27,ENSG00000176248,ENSG00000004897,False,False,True
446,ANAPC2,PYCR2,ENSG00000176248,ENSG00000143811,False,False,True
447,ANAPC2,SRI,ENSG00000176248,ENSG00000075142,False,False,False
448,ANAPC2,NEK2,ENSG00000176248,ENSG00000117650,False,False,True
449,ANAPC2,BUB1B,ENSG00000176248,ENSG00000156970,True,False,True
450,ANAPC4,HP1BP3,ENSG00000053900,ENSG00000127483,False,False,False
451,ANAPC4,CDC16,ENSG00000053900,ENSG00000130177,True,False,True
452,ANAPC4,DCAF11,ENSG00000053900,ENSG00000100897,False,False,False
453,ANAPC4,DEPDC1B,ENSG00000053900,ENSG00000035499,False,False,False
454,ANAPC4,CDC26,ENSG00000053900,ENSG00000176386,True,False,True
455,ANAPC4,KIF18A,ENSG00000053900,ENSG00000121621,False,False,False
456,ANAPC4,KLHL7,ENSG00000053900,ENSG00000122550,False,False,False
457,ANAPC4,CDC20,ENSG00000053900,ENSG00000117399,False,False,False
458,ANAPC4,MAD2L1,ENSG00000053900,ENSG00000164109,True,False,False
459,ANAPC4,TERF2IP,ENSG00000053900,ENSG00000166848,False,False,False
460,ANAPC4,CDC23,ENSG00000053900,ENSG00000094880,False,False,True
461,ANAPC4,FZR1,ENSG00000053900,ENSG00000105325,True,False,False
462,ANAPC10,ANAPC4,ENSG00000053900,ENSG00000164162,False,False,False
463,ANAPC4,ANAPC7,ENSG00000053900,ENSG00000196510,False,False,False
464,ANAPC4,FBXO5,ENSG00000053900,ENSG00000112029,False,False,False
465,ANAPC1,ANAPC4,ENSG00000053900,ENSG00000153107,False,False,False
466,ANAPC13,ANAPC4,ENSG00000053900,ENSG00000129055,True,False,False
467,ANAPC4,CCT7,ENSG00000053900,ENSG00000135624,False,False,False
468,ANAPC4,ANAPC5,ENSG00000053900,ENSG00000089053,True,False,False
469,ANAPC4,PYCR1,ENSG00000053900,ENSG00000183010,False,False,False
470,ANAPC4,CDC27,ENSG00000053900,ENSG00000004897,False,False,False
471,ANAPC4,PYCR2,ENSG00000053900,ENSG00000143811,False,False,False
472,ANAPC4,NEK2,ENSG00000053900,ENSG00000117650,False,False,False
473,ANAPC4,BUB1,ENSG00000053900,ENSG00000169679,False,False,False
474,ANAPC4,FHOD3,ENSG00000053900,ENSG00000134775,False,False,False
475,ANAPC4,BUB3,ENSG00000053900,ENSG00000154473,False,False,False
476,ANAPC4,BUB1B,ENSG00000053900,ENSG00000156970,True,False,False
477,ANKRD10,TAB2,ENSG00000088448,ENSG00000055208,False,False,False
478,ANKRD10,TRIP6,ENSG00000088448,ENSG00000087077,False,False,False
479,ANKRD13A,RPS27A;UBC;UBB;UBA52,ENSG00000076513,,False,False,False
480,ANKRD13A,RHOB,ENSG00000076513,ENSG00000143878,False,False,False
481,ANKHD1,ANKRD17,ENSG00000132466,ENSG00000131503,False,False,False
482,ANKRD17,HOXB6,ENSG00000132466,ENSG00000108511,True,False,False
483,ANKRD17,LONP1,ENSG00000132466,ENSG00000196365,False,False,False
484,ANKRD27,SRSF1,ENSG00000105186,ENSG00000136450,False,False,False
485,ANKRD27,TBC1D4,ENSG00000105186,ENSG00000136111,False,False,False
486,ANKRD27,NCOA1,ENSG00000105186,ENSG00000084676,False,False,False
487,ANKRD27,TRIP6,ENSG00000105186,ENSG00000087077,False,False,False
488,ANKRD28,ANKRD52,ENSG00000206560,ENSG00000139645,False,False,True
489,ANKRD28,PRKDC,ENSG00000206560,ENSG00000253729,False,False,False
490,ANKRD28,ARHGEF2,ENSG00000206560,ENSG00000116584,False,False,True
491,ANKRD28,PPP6R1,ENSG00000206560,ENSG00000105063,False,False,True
492,ANKRD28,PPP6R3,ENSG00000206560,ENSG00000110075,False,False,True
493,ANKRD28,ANKRD44,ENSG00000206560,ENSG00000065413,True,False,False
494,ANKRD28,IQSEC1,ENSG00000206560,,False,False,False
495,ANKRD28,AP2M1,ENSG00000206560,ENSG00000161203,True,False,False
496,ANKRD28,PPIP5K2,ENSG00000206560,ENSG00000145725,False,False,False
497,ANKRD28,PPP6C,ENSG00000206560,ENSG00000119414,True,False,True
498,ANKRD28,AP2A2,ENSG00000206560,ENSG00000280759,False,False,False
499,ANKRD28,PPP6R2,ENSG00000206560,ENSG00000100239,True,False,True
500,ANKRD39,SRSF1,ENSG00000213337,ENSG00000136450,False,False,False
501,ANKRD39,CDC25C,ENSG00000213337,ENSG00000158402,False,False,False
502,ANKRD39,NEDD8;NEDD8-MDP1,ENSG00000213337,ENSG00000255526,False,False,False
503,ANKRD39,MED18,ENSG00000213337,ENSG00000130772,False,False,False
504,ANKRD40,EP400,ENSG00000154945,ENSG00000183495,False,False,False
505,ANKRD40,C2ORF44,ENSG00000154945,ENSG00000163026,False,False,False
506,ANKRD46,SPCS3,ENSG00000186106,ENSG00000129128,False,False,False
507,ANKRD46,BNIP1,ENSG00000186106,ENSG00000113734,False,False,False
508,ANKRD46,FAF2,ENSG00000186106,ENSG00000113194,False,False,False
509,ANKRD46,LMAN2L,ENSG00000186106,ENSG00000114988,False,False,False
510,ANKRD46,TMX1,ENSG00000186106,ENSG00000139921,True,False,False
511,ANKRD46,SEC62,ENSG00000186106,ENSG00000008952,False,False,False
512,ANKRD46,SRPRB,ENSG00000186106,ENSG00000144867,True,False,False
513,ANKRD46,VEZT,ENSG00000186106,ENSG00000028203,False,False,False
514,ANKRD46,NBAS,ENSG00000186106,ENSG00000151779,False,False,False
515,ANKRD46,CANX,ENSG00000186106,ENSG00000283777,True,False,False
516,ANKRD46,PGRMC2,ENSG00000186106,ENSG00000164040,False,False,False
517,ANKRD46,MGRN1,ENSG00000186106,ENSG00000102858,True,False,False
518,ANKRD46,SEP15,ENSG00000186106,ENSG00000183291,False,False,False
519,ANKRD46,ZMPSTE24,ENSG00000186106,ENSG00000084073,False,False,False
520,ANKRD46,ATRN,ENSG00000186106,ENSG00000088812,True,False,False
521,ANKRD52,PPP6R1,ENSG00000139645,ENSG00000105063,False,False,True
522,ANKRD52,PPP6R3,ENSG00000139645,ENSG00000110075,False,False,False
523,ANKRD52,PPP6C,ENSG00000139645,ENSG00000119414,True,False,True
524,ANKRD52,PPP6R2,ENSG00000139645,ENSG00000100239,True,False,False
525,ANKRD54,SNX33,ENSG00000100124,ENSG00000173548,True,False,False
526,ANKRD54,FAM192A;NIP30,ENSG00000100124,ENSG00000172775,False,False,False
527,ANKRD54,HNRNPUL2-BSCL2;HNRNPUL2,ENSG00000100124,ENSG00000214753,False,False,False
528,ANKRD54,KIAA1279,ENSG00000100124,,False,False,False
529,ANKRD54,DOCK1,ENSG00000100124,ENSG00000150760,False,False,False
530,ANKRD54,KPNA2,ENSG00000100124,ENSG00000182481,False,False,False
531,ANKRD54,PSME3,ENSG00000100124,ENSG00000131467,False,False,False
532,ANKRD54,TULP3,ENSG00000100124,ENSG00000078246,True,True,False
533,ANKZF1,PSMD12,ENSG00000163516,ENSG00000197170,False,False,False
534,ANKZF1,PSMD11,ENSG00000163516,ENSG00000108671,False,False,False
535,ANKZF1,PSMD3,ENSG00000163516,ENSG00000108344,False,False,False
536,ANKZF1,PSMC4,ENSG00000163516,ENSG00000013275,False,False,False
537,ANKZF1,PSMB2,ENSG00000163516,ENSG00000126067,False,False,False
538,ANKZF1,PSMD7,ENSG00000163516,ENSG00000103035,False,False,False
539,ANKZF1,PSMA5,ENSG00000163516,ENSG00000143106,False,False,False
540,ANKZF1,PSMC6,ENSG00000163516,ENSG00000100519,False,False,False
541,ANKZF1,APRT,ENSG00000163516,,False,False,False
542,ANKZF1,PSMC3,ENSG00000163516,ENSG00000165916,False,False,False
543,ANKZF1,PSMB7,ENSG00000163516,ENSG00000136930,False,False,False
544,ANKZF1,PSMD13,ENSG00000163516,ENSG00000185627,False,False,False
545,ANKZF1,PSMA6,ENSG00000163516,ENSG00000100902,False,False,False
546,ANLN,GEMIN4,ENSG00000011426,ENSG00000179409,False,False,False
547,ANLN,APMAP,ENSG00000011426,ENSG00000101474,False,False,False
548,ANLN,IQGAP3,ENSG00000011426,ENSG00000183856,True,False,False
549,ANLN,PPIF,ENSG00000011426,ENSG00000108179,False,False,False
550,ANLN,SRI,ENSG00000011426,ENSG00000075142,False,False,False
551,ANLN,FLOT2,ENSG00000011426,ENSG00000132589,False,False,False
552,ANXA11,PRDX3,ENSG00000122359,ENSG00000165672,True,False,False
553,ANXA11,OAT,ENSG00000122359,ENSG00000065154,True,False,False
554,AAK1,AP2B1,ENSG00000006125,ENSG00000115977,True,False,False
555,AP2B1,AP2S1,ENSG00000006125,ENSG00000042753,True,False,False
556,AP2B1,FCHO2,ENSG00000006125,ENSG00000157107,True,False,False
557,AP2B1,CALCOCO1,ENSG00000006125,ENSG00000012822,True,False,False
558,AP2B1,BMP2K,ENSG00000006125,ENSG00000138756,True,False,False
559,AP2B1,REPS1,ENSG00000006125,,True,False,False
560,AP2B1,NUMB,ENSG00000006125,ENSG00000133961,True,False,False
561,AP2B1,AP2M1,ENSG00000006125,ENSG00000161203,True,False,False
562,AP2B1,EPS15,ENSG00000006125,ENSG00000085832,True,False,False
563,AP2B1,EPS15L1,ENSG00000006125,ENSG00000127527,True,False,False
564,AP2A2,AP2B1,ENSG00000006125,ENSG00000280759,True,False,False
565,AP2A2,AP2S1,ENSG00000042753,ENSG00000280759,True,False,False
566,AP2A1,AP2S1,ENSG00000042753,,True,False,False
567,AP2S1,EPS15L1,ENSG00000042753,ENSG00000127527,True,False,False
568,AP2S1,EPS15,ENSG00000042753,ENSG00000085832,True,False,False
569,AP2S1,HIST1H1B,ENSG00000042753,ENSG00000184357,False,False,False
570,AP2S1,RAN,ENSG00000042753,ENSG00000132341,True,False,False
571,AP2M1,AP2S1,ENSG00000042753,ENSG00000161203,True,False,False
572,AP2S1,PAICS,ENSG00000042753,ENSG00000128050,True,False,False
573,AP2S1,C15ORF57,ENSG00000042753,ENSG00000128891,False,False,False
574,AP2S1,BMP2K,ENSG00000042753,ENSG00000138756,True,False,False
575,AP2S1,FCHO2,ENSG00000042753,ENSG00000157107,True,False,False
576,AAGAB,AP2S1,ENSG00000042753,ENSG00000103591,True,True,False
577,AAK1,AP2S1,ENSG00000042753,ENSG00000115977,True,False,False
578,APC,CTNNB1,ENSG00000134982,,True,False,True
579,APC,TRAP1,ENSG00000134982,ENSG00000126602,False,False,False
580,APPL1,APPL2,ENSG00000157500,ENSG00000136044,True,True,False
581,APPL1,YWHAZ,ENSG00000157500,ENSG00000164924,True,False,False
582,APPL1,YWHAH,ENSG00000157500,ENSG00000128245,True,False,False
583,APPL1,YWHAG,ENSG00000157500,ENSG00000170027,True,False,False
584,APPL1,YWHAE,ENSG00000157500,ENSG00000108953,True,False,False
585,APPL1,CAMSAP3,ENSG00000157500,ENSG00000076826,False,False,False
586,APPL1,KIAA0430,ENSG00000157500,ENSG00000166783,False,False,False
587,APPL1,ARPC1A,ENSG00000157500,ENSG00000241685,False,False,False
588,APPL1,YWHAQ,ENSG00000157500,ENSG00000134308,True,False,False
589,APPL1,YWHAB,ENSG00000157500,ENSG00000166913,True,False,False
590,APPL1,ARPC2,ENSG00000157500,ENSG00000163466,False,False,False
591,ARAF,YWHAB,ENSG00000078061,ENSG00000166913,True,False,False
592,ARAF,RAF1,ENSG00000078061,ENSG00000132155,False,False,False
593,ARAF,YWHAG,ENSG00000078061,ENSG00000170027,True,False,False
594,ARAF,YWHAH,ENSG00000078061,ENSG00000128245,True,False,True
595,ARAF,YWHAZ,ENSG00000078061,ENSG00000164924,True,False,False
596,ARAF,CDC37,ENSG00000078061,ENSG00000105401,True,False,True
597,ARF1,ARFIP2,ENSG00000143761,ENSG00000132254,False,False,False
598,ARF1,ARF1;ARF3,ENSG00000143761,ENSG00000134287,False,False,False
599,ARF1;ARF3,ARF3,ENSG00000134287,ENSG00000134287,False,False,False
600,ANKHD1,ARF3,ENSG00000134287,ENSG00000131503,False,False,False
601,ARF3,RAI1,ENSG00000134287,ENSG00000108557,False,False,False
602,ARF4,SERPINH1,ENSG00000168374,ENSG00000149257,False,False,False
603,ARF4,BCAP31,ENSG00000168374,ENSG00000185825,False,False,False
604,ARF4,HSP90B1,ENSG00000168374,ENSG00000166598,False,False,False
605,ARF4,LMAN2,ENSG00000168374,ENSG00000169223,False,False,False
606,ARF4,WBP11,ENSG00000168374,ENSG00000084463,False,False,False
607,ARF4,ERP44,ENSG00000168374,ENSG00000023318,False,False,False
608,ARF4,ARF5,ENSG00000168374,ENSG00000004059,True,False,False
609,ARF5,SERPINH1,ENSG00000004059,ENSG00000149257,False,False,False
610,ARF5,LMAN2,ENSG00000004059,ENSG00000169223,False,False,False
611,ARF5,ERP44,ENSG00000004059,ENSG00000023318,True,False,False
612,ARF5,RRP36,ENSG00000004059,ENSG00000124541,False,False,False
613,ARF6,KAT2A,ENSG00000165527,ENSG00000108773,False,False,False
614,ARF6,SMARCD2,ENSG00000165527,ENSG00000108604,False,False,False
615,ARF6,USP6NL,ENSG00000165527,ENSG00000148429,False,False,False
616,ARFGAP1,COPG2,ENSG00000101199,ENSG00000158623,False,False,False
617,ARFGAP1,CD2AP,ENSG00000101199,ENSG00000198087,False,False,False
618,ARFGAP2,MAD2L1,ENSG00000149182,ENSG00000164109,False,False,False
619,ARFGAP3,SNAPC4,ENSG00000242247,ENSG00000165684,False,False,False
620,AKAP10,ARFGEF1,ENSG00000066777,ENSG00000108599,False,False,False
621,ARFGEF1,MSH2,ENSG00000066777,ENSG00000095002,False,False,False
622,ARFGEF1,C13ORF34;BORA,ENSG00000066777,ENSG00000136122,False,False,False
623,ARFGEF1,MYCBP,ENSG00000066777,ENSG00000214114,True,False,False
624,ARFGEF1,DPY30,ENSG00000066777,ENSG00000162961,False,False,False
625,ARFGEF1,ARFGEF2,ENSG00000066777,ENSG00000124198,False,False,False
626,ARFGEF1,MSH6,ENSG00000066777,ENSG00000116062,False,False,False
627,ARFGEF1,TATDN3,ENSG00000066777,ENSG00000203705,False,False,False
628,AKAP10,ARFGEF2,ENSG00000124198,ENSG00000108599,False,False,False
629,ARFGEF2,MYCBP,ENSG00000124198,ENSG00000214114,True,False,False
630,ARFGEF2,DPY30,ENSG00000124198,ENSG00000162961,False,False,False
631,ARFIP1,ARL1,ENSG00000164144,ENSG00000120805,False,False,False
632,ARFIP1,ARFIP2,ENSG00000164144,ENSG00000132254,True,True,False
633,ARFIP1,HAUS7,ENSG00000164144,ENSG00000213397,False,False,False
634,ARFIP1,HAUS2,ENSG00000164144,ENSG00000137814,False,False,False
635,ARFIP1,HAUS6,ENSG00000164144,ENSG00000147874,False,False,False
636,ARFIP2,CCAR1,ENSG00000132254,ENSG00000060339,False,False,False
637,ARHGAP1,RHOC,ENSG00000175220,ENSG00000155366,False,False,False
638,ARHGAP11A,TWF1,,ENSG00000151239,False,False,False
639,ARHGAP11A,CD2AP,,ENSG00000198087,False,False,False
640,ARHGAP11A,DCTN1;DKFZP686E0752,,ENSG00000204843,False,False,False
641,ARHGAP11A,CAPZA2,,ENSG00000198898,False,False,True
642,ARHGAP11AB,STOM,ENSG00000275568,ENSG00000148175,False,False,False
643,ACTB,ARHGAP11AB,ENSG00000275568,ENSG00000075624,False,False,False
644,ARHGAP15,EDC4,ENSG00000075884,ENSG00000038358,False,False,False
645,ARHGAP15,BCAP29,ENSG00000075884,ENSG00000075790,False,False,False
646,ARHGAP15,ESYT1,ENSG00000075884,ENSG00000139641,False,False,False
647,ARHGAP15,HACD3,ENSG00000075884,ENSG00000074696,False,False,False
648,ARHGAP15,MICAL2,ENSG00000075884,ENSG00000133816,False,False,False
649,ARHGAP15,BCAP31,ENSG00000075884,ENSG00000185825,False,False,False
650,ARHGAP15,PGRMC1,ENSG00000075884,ENSG00000101856,True,False,False
651,ARHGAP15,SCD,ENSG00000075884,ENSG00000099194,False,False,False
652,ARHGAP15,CYB5A,ENSG00000075884,ENSG00000166347,False,False,False
653,ARHGAP17,SH3BP1,ENSG00000140750,ENSG00000100092,True,False,False
654,ARHGAP17,ARHGAP44,ENSG00000140750,ENSG00000006740,True,False,False
655,ARHGAP17,VCL,ENSG00000140750,ENSG00000035403,False,False,False
656,AP2A2,ARHGAP18,ENSG00000146376,ENSG00000280759,False,False,False
657,ARHGAP18,TFRC,ENSG00000146376,,False,False,False
658,ARHGAP18,BAG4,ENSG00000146376,ENSG00000156735,False,False,False
659,ARHGAP18,BAG2,ENSG00000146376,ENSG00000112208,False,False,False
660,ARHGAP18,PIK3C2A,ENSG00000146376,ENSG00000011405,False,False,False
661,ARHGAP18,HIP1,ENSG00000146376,ENSG00000127946,False,False,False
662,ARHGAP18,GAK,ENSG00000146376,ENSG00000178950,False,False,False
663,ARHGAP18,NUDT21,ENSG00000146376,ENSG00000167005,False,False,False
664,AP1G1,ARHGAP18,ENSG00000146376,ENSG00000166747,False,False,False
665,ARHGAP18,LSM1,ENSG00000146376,ENSG00000175324,False,False,False
666,ARHGAP18,HSPA9,ENSG00000146376,ENSG00000113013,False,False,False
667,ARHGAP18,EPS15,ENSG00000146376,ENSG00000085832,False,False,False
668,ARHGAP18,CLTA,ENSG00000146376,ENSG00000122705,False,False,False
669,ARHGAP18,STOM,ENSG00000146376,ENSG00000148175,False,False,False
670,ARHGAP18,DDX6,ENSG00000146376,ENSG00000110367,False,False,False
671,ARHGAP18,EIF4ENIF1,ENSG00000146376,ENSG00000184708,False,False,False
672,ARHGAP18,CLTB,ENSG00000146376,ENSG00000175416,False,False,False
673,ARHGAP18,NBR1,ENSG00000146376,ENSG00000188554,False,False,False
674,AP2M1,ARHGAP18,ENSG00000146376,ENSG00000161203,False,False,False
675,ARHGAP18,MEA1,ENSG00000146376,ENSG00000124733,False,False,False
676,ARHGAP18,SEC16A,ENSG00000146376,ENSG00000148396,False,False,False
677,ARHGAP18,C6ORF10,ENSG00000146376,ENSG00000226892,False,False,False
678,ARHGAP18,HSPA1B;HSPA1A,ENSG00000146376,ENSG00000231555,False,False,False
679,ARHGAP18,HELZ,ENSG00000146376,ENSG00000198265,False,False,False
680,ARHGAP18,HSPA8,ENSG00000146376,ENSG00000109971,False,False,False
681,ARHGAP18,WDR6,ENSG00000146376,ENSG00000178252,False,False,False
682,ARHGAP18,EPN2,ENSG00000146376,ENSG00000072134,False,False,False
