"__mclCluster","name","selected","shared name"
"200","ALDH3A2","false","ALDH3A2"
"2","SGSH","false","SGSH"
"2","SLC26A2","false","SLC26A2"
"17","EMD","false","EMD"
"2","CD97","false","CD97"
"27","TMED10","false","TMED10"
"17","TIA1","false","TIA1"
"300","TTK","false","TTK"
"2","PDIA3","false","PDIA3"
"2","CALR","false","CALR"
"2","ERP29","false","ERP29"
"2","GGCX","false","GGCX"
"60","SLC19A1","false","SLC19A1"
"2","TGFBR1","false","TGFBR1"
"15","COPB2","false","COPB2"
"2","CLGN","false","CLGN"
"5","EI24","false","EI24"
"2","ADAM10","false","ADAM10"
"2","TOR1B","false","TOR1B"
"27","B4GAT1","false","B4GAT1"
"61","TSPAN6","false","TSPAN6"
"187","SPTLC1","false","SPTLC1"
"34","EIF3F","false","EIF3F"
"2","PVRL2","false","PVRL2"
"5","PTRH2","false","PTRH2"
"2","CERS1;LASS1","false","CERS1;LASS1"
"32","NPC1","false","NPC1"
"2","DCAKD","false","DCAKD"
"335","SGPL1","false","SGPL1"
"2","MPZL1","false","MPZL1"
"63","VAPB","false","VAPB"
"2","LRIG2","false","LRIG2"
"17","RPN1","false","RPN1"
"17","RPN2","false","RPN2"
"17","SLC4A2","false","SLC4A2"
"287","ITGB1","false","ITGB1"
"2","GBA","false","GBA"
"2","HMGCR","false","HMGCR"
"457","CLPTM1","false","CLPTM1"
"116","CYB5R3","false","CYB5R3"
"2","HLA-B","false","HLA-B"
"2","FZD6","false","FZD6"
"2","NRP2","false","NRP2"
"2","ENTPD6","false","ENTPD6"
"2","CPD","false","CPD"
"1","GPC4","false","GPC4"
"287","AMOT","false","AMOT"
"34","PDCD4","false","PDCD4"
"37","MAGED2","false","MAGED2"
"1","DHX30","false","DHX30"
"59","STX4","false","STX4"
"9","CTTNBP2NL","false","CTTNBP2NL"
"1","LYAR","false","LYAR"
"7","HMG20A","false","HMG20A"
"1","LIN7C","false","LIN7C"
"38","MYO5B","false","MYO5B"
"68","AKAP2","false","AKAP2"
"38","RACGAP1","false","RACGAP1"
"54","PNN","false","PNN"
"1","RPS10;RPS10-NUDT3","false","RPS10;RPS10-NUDT3"
"38","HMBOX1","false","HMBOX1"
"38","PELP1","false","PELP1"
"49","CEP131","false","CEP131"
"107","SLIRP","false","SLIRP"
"38","KIF23","false","KIF23"
"38","RPL22L1","false","RPL22L1"
"101","PLEKHG3","false","PLEKHG3"
"4","POLB","false","POLB"
"18","ATRX","false","ATRX"
"170","YAP1","false","YAP1"
"101","LIN7A","false","LIN7A"
"54","PRPF3","false","PRPF3"
"38","KIF1C","false","KIF1C"
"38","WFS1","false","WFS1"
"38","CALM3","false","CALM3"
"175","LRCH2","false","LRCH2"
"36","RBM26","false","RBM26"
"18","CDC73","false","CDC73"
"38","MAP7D3","false","MAP7D3"
"79","TFAM","false","TFAM"
"38","ARHGAP19","false","ARHGAP19"
"15","GRAMD1A","false","GRAMD1A"
"215","LRRC59","false","LRRC59"
"38","TIGD1","false","TIGD1"
"175","DOCK7","false","DOCK7"
"13","DIDO1","false","DIDO1"
"38","DDX55","false","DDX55"
"38","RCAN1","false","RCAN1"
"73","SLC7A6","false","SLC7A6"
"38","CAMKK1","false","CAMKK1"
"14","MITD1","false","MITD1"
"38","PPP3CC","false","PPP3CC"
"7","MRPL12","false","MRPL12"
"38","CEP290","false","CEP290"
"38","ZNF536","false","ZNF536"
"38","SCO1","false","SCO1"
"38","CALM2","false","CALM2"
"13","KIF1B","false","KIF1B"
"305","TOM1","false","TOM1"
"13","MYL1","false","MYL1"
"13","PCNT","false","PCNT"
"38","SYDE1","false","SYDE1"
"13","MYO1D","false","MYO1D"
"13","CCP110","false","CCP110"
"388","TRIM24","false","TRIM24"
"90","CETN2","false","CETN2"
"13","LRPPRC","false","LRPPRC"
"288","PHKA1","false","PHKA1"
"13","PHKA2","false","PHKA2"
"13","IQGAP1","false","IQGAP1"
"13","PPP3CB","false","PPP3CB"
"13","MYL6B","false","MYL6B"
"40","FBXO45","false","FBXO45"
"13","ATP2B4","false","ATP2B4"
"13","PML","false","PML"
"13","ABCD3","false","ABCD3"
"288","CALML3","false","CALML3"
"13","OBSL1","false","OBSL1"
"13","KIF1A","false","KIF1A"
"13","FECH","false","FECH"
"38","IQSEC2","false","IQSEC2"
"13","UNC13B","false","UNC13B"
"13","MYL6","false","MYL6"
"13","RALA","false","RALA"
"288","PHKG2","false","PHKG2"
"175","LRCH3","false","LRCH3"
"145","CAMK2D","false","CAMK2D"
"90","CETN3","false","CETN3"
"38","NCAPD3","false","NCAPD3"
"331","TOM1L2","false","TOM1L2"
"13","PPP3R1","false","PPP3R1"
"13","PPP3CA","false","PPP3CA"
"13","CAMKK2","false","CAMKK2"
"13","IQGAP3","false","IQGAP3"
"68","CDK5RAP2","false","CDK5RAP2"
"13","VPS13A","false","VPS13A"
"13","CCDC8","false","CCDC8"
"262","OSTF1","false","OSTF1"
"288","PHKB","false","PHKB"
"13","MRPL53","false","MRPL53"
"13","DDX49","false","DDX49"
"13","SH2B1","false","SH2B1"
"13","ABHD10","false","ABHD10"
"289","CAMK1","false","CAMK1"
"145","CAMK2G","false","CAMK2G"
"13","CAMK2B","false","CAMK2B"
"262","MYO1E","false","MYO1E"
"12","UBE3C","false","UBE3C"
"13","IQCB1","false","IQCB1"
"13","CUL7","false","CUL7"
"13","GADD45GIP1","false","GADD45GIP1"
"13","CDC42","false","CDC42"
"13","RAC1;RAC3","false","RAC1;RAC3"
"13","TBC1D1","false","TBC1D1"
"13","DENND4A","false","DENND4A"
"19","CEP97","false","CEP97"
"9","PLEKHH2","false","PLEKHH2"
"13","ASPM","false","ASPM"
"13","ESCO1","false","ESCO1"
"13","KIF1BBETA;KIF1B","false","KIF1BBETA;KIF1B"
"90","ANKS6","false","ANKS6"
"13","UBR4","false","UBR4"
"13","DENND4C","false","DENND4C"
"38","CALM1","false","CALM1"
"3","UBN2","false","UBN2"
"3","SPECC1","false","SPECC1"
"3","FLNA","false","FLNA"
"3","FAM101B","false","FAM101B"
"3","PHLDB2","false","PHLDB2"
"471","LUZP1","false","LUZP1"
"3","MPP5","false","MPP5"
"11","TOP2B","false","TOP2B"
"3","NSUN2","false","NSUN2"
"3","NEXN","false","NEXN"
"3","PPP1CA;PPP1CB","false","PPP1CA;PPP1CB"
"3","PPP1CB","false","PPP1CB"
"101","DBN1","false","DBN1"
"269","ITPR3","false","ITPR3"
"3","FLNC","false","FLNC"
"269","ITPR2","false","ITPR2"
"119","RAI14","false","RAI14"
"3","CNOT2","false","CNOT2"
"3","DBNL","false","DBNL"
"152","TJP2","false","TJP2"
"3","MYO5C","false","MYO5C"
"3","CABIN1","false","CABIN1"
"3","PPP1R9A","false","PPP1R9A"
"3","ASF1A","false","ASF1A"
"175","LRCH1","false","LRCH1"
"3","FAM162A","false","FAM162A"
"3","KIAA1671","false","KIAA1671"
"3","EFHD1;PP1187","false","EFHD1;PP1187"
"3","PPP1CC","false","PPP1CC"
"289","MYO1C","false","MYO1C"
"3","LIMA1","false","LIMA1"
"3","SSFA2","false","SSFA2"
"3","PEAK1","false","PEAK1"
"110","MYO18A","false","MYO18A"
"152","TJP1","false","TJP1"
"3","FAM107B","false","FAM107B"
"3","SRGAP2","false","SRGAP2"
"119","MPRIP","false","MPRIP"
"109","NHP2L1","false","NHP2L1"
"3","CGN","false","CGN"
"93","VDAC1","false","VDAC1"
"3","LMOD1","false","LMOD1"
"266","TPR","false","TPR"
"30","MTHFD2","false","MTHFD2"
"3","HIRA","false","HIRA"
"3","SPTBN2","false","SPTBN2"
"55","STRN","false","STRN"
"471","DAPK3","false","DAPK3"
"3","SIPA1L3","false","SIPA1L3"
"59","SLC1A5","false","SLC1A5"
"108","SAP18","false","SAP18"
"3","SVIL","false","SVIL"
"311","NEFM","false","NEFM"
"361","ANXA6","false","ANXA6"
"59","VIM","false","VIM"
"3","FLNB","false","FLNB"
"3","FLOT1","false","FLOT1"
"3","CALD1","false","CALD1"
"333","CAD","false","CAD"
"53","PRPF8","false","PRPF8"
"53","EFTUD2","false","EFTUD2"
"17","FAM50B","false","FAM50B"
"53","CD2BP2","false","CD2BP2"
"53","C9ORF78","false","C9ORF78"
"98","RNF40","false","RNF40"
"290","SLC27A4","false","SLC27A4"
"78","SFPQ","false","SFPQ"
"78","C1ORF123","false","C1ORF123"
"37","IPO5","false","IPO5"
"37","C19ORF53","false","C19ORF53"
"73","C19ORF24","false","C19ORF24"
"111","JUN","false","JUN"
"148","C14ORF119","false","C14ORF119"
"73","MAP2K7","false","MAP2K7"
"73","C14ORF1","false","C14ORF1"
"118","MEPCE","false","MEPCE"
"52","RRP12","false","RRP12"
"39","FAM98A","false","FAM98A"
"52","FTSJ3","false","FTSJ3"
"52","DDX10","false","DDX10"
"1","RPS11","false","RPS11"
"13","MRPS34","false","MRPS34"
"52","USP16","false","USP16"
"355","ABT1","false","ABT1"
"52","NOB1","false","NOB1"
"52","DIMT1","false","DIMT1"
"39","C14ORF166","false","C14ORF166"
"52","LTV1","false","LTV1"
"39","DDX1","false","DDX1"
"127","MRPS27","false","MRPS27"
"109","SLK","false","SLK"
"52","MRPS26","false","MRPS26"
"37","NOC4L","false","NOC4L"
"52","UTP14A","false","UTP14A"
"52","RIOK2","false","RIOK2"
"52","DHX37","false","DHX37"
"1","FAU","false","FAU"
"1","MRPS17;HCG_1984214","false","MRPS17;HCG_1984214"
"1","RPS17","false","RPS17"
"52","PNO1","false","PNO1"
"127","MRPS22","false","MRPS22"
"1","MRPS18B","false","MRPS18B"
"52","FAM207A","false","FAM207A"
"1","RPS27L","false","RPS27L"
"52","PARN","false","PARN"
"283","CSNK1E;CSNK1D","false","CSNK1E;CSNK1D"
"1","NCL","false","NCL"
"37","NAP1L1","false","NAP1L1"
"47","SSB","false","SSB"
"52","BYSL","false","BYSL"
"37","NOP14","false","NOP14"
"472","WBSCR22","false","WBSCR22"
"472","BUD23","false","BUD23"
"174","TOMM70A","false","TOMM70A"
"17","DNAJB12","false","DNAJB12"
"144","TOR1A","false","TOR1A"
"144","OIP5","false","OIP5"
"144","NACA2","false","NACA2"
"144","TMEM263","false","TMEM263"
"6","EIF4H","false","EIF4H"
"269","ITPR1","false","ITPR1"
"29","HSPA1L","false","HSPA1L"
"144","TUBB","false","TUBB"
"291","QSER1","false","QSER1"
"71","DNAJC7","false","DNAJC7"
"467","PDLIM7","false","PDLIM7"
"291","SKA3","false","SKA3"
"58","ERCC6L","false","ERCC6L"
"291","BRD2","false","BRD2"
"473","LYN","false","LYN"
"177","CDH2","false","CDH2"
"470","C20ORF24","false","C20ORF24"
"20","PCNP","false","PCNP"
"1","LARP4","false","LARP4"
"473","BPNT1","false","BPNT1"
"230","WIZ","false","WIZ"
"230","RAD50","false","RAD50"
"67","SEC22B","false","SEC22B"
"117","C19ORF25","false","C19ORF25"
"117","STX18","false","STX18"
"117","USE1","false","USE1"
"117","RINT1","false","RINT1"
"474","RCL1","false","RCL1"
"474","BMS1","false","BMS1"
"17","DPYSL2","false","DPYSL2"
"419","NANS","false","NANS"
"110","BLVRB","false","BLVRB"
"4","BRD4","false","BRD4"
"446","DNAJA2","false","DNAJA2"
"312","CLCN7","false","CLCN7"
"270","DNAJB1","false","DNAJB1"
"145","CARM1","false","CARM1"
"291","BLVRA","false","BLVRA"
"178","RIF1","false","RIF1"
"214","RMI1","false","RMI1"
"214","RMI2","false","RMI2"
"214","TOP3A","false","TOP3A"
"214","BLM","false","BLM"
"475","DNMBP","false","DNMBP"
"475","BIN3","false","BIN3"
"153","SAR1A","false","SAR1A"
"292","RIN3","false","RIN3"
"292","SMCHD1","false","SMCHD1"
"292","AMPH","false","AMPH"
"292","BIN1","false","BIN1"
"113","VARS","false","VARS"
"67","GOSR1","false","GOSR1"
"218","UBE3B","false","UBE3B"
"67","BET1L","false","BET1L"
"476","BET1;DKFZP781C0425","false","BET1;DKFZP781C0425"
"67","NAPA","false","NAPA"
"476","BET1","false","BET1"
"301","UVRAG","false","UVRAG"
"368","ACTBL2","false","ACTBL2"
"268","KIFAP3","false","KIFAP3"
"368","BCAR3","false","BCAR3"
"368","BCAR1","false","BCAR1"
"45","CYB5A","false","CYB5A"
"1","SSR4","false","SSR4"
"17","POR","false","POR"
"15","MICAL2","false","MICAL2"
"1","SSR1","false","SSR1"
"5","HACD3","false","HACD3"
"250","TMX3","false","TMX3"
"15","BCAP29","false","BCAP29"
"87","CHRAC1","false","CHRAC1"
"87","BAZ1A","false","BAZ1A"
"13","VPS13C","false","VPS13C"
"328","POU2F1","false","POU2F1"
"328","BANF1","false","BANF1"
"145","NDUFA12","false","NDUFA12"
"15","ERLIN1","false","ERLIN1"
"202","BAG6;BAT3","false","BAG6;BAT3"
"202","GET4","false","GET4"
"202","UBL4A","false","UBL4A"
"202","RNF126","false","RNF126"
"202","BAG6","false","BAG6"
"306","STIM1","false","STIM1"
"113","CDCA8","false","CDCA8"
"159","INCENP","false","INCENP"
"341","AURKB","false","AURKB"
"477","GPALPP1","false","GPALPP1"
"477","ATXN3","false","ATXN3"
"180","RCBTB2","false","RCBTB2"
"34","PABPC1;PABPC3","false","PABPC1;PABPC3"
"55","SLMAP","false","SLMAP"
"126","FAM195B","false","FAM195B"
"126","LSM12","false","LSM12"
"126","ATXN2L","false","ATXN2L"
"79","MRPL3","false","MRPL3"
"88","IPO7","false","IPO7"
"290","MID1;MID2","false","MID1;MID2"
"14","ALDH18A1","false","ALDH18A1"
"290","C9ORF16","false","C9ORF16"
"94","DAG1","false","DAG1"
"93","CEP135","false","CEP135"
"51","DMXL1","false","DMXL1"
"51","WDR7","false","WDR7"
"51","DMXL2","false","DMXL2"
"51","ROGDI","false","ROGDI"
"51","ATP6V1G2-DDX39B;ATP6V1G2","false","ATP6V1G2-DDX39B;ATP6V1G2"
"478","NSA2","false","NSA2"
"293","TMEM199","false","TMEM199"
"293","CCDC115","false","CCDC115"
"290","ATP6V1F","false","ATP6V1F"
"293","VMA21","false","VMA21"
"184","STX12","false","STX12"
"51","RAB11B;RAB11A","false","RAB11B;RAB11A"
"184","VAMP3;VAMP2","false","VAMP3;VAMP2"
"51","ATP6V1H","false","ATP6V1H"
"51","NRDE2","false","NRDE2"
"51","ATP6V1D","false","ATP6V1D"
"51","ATP6V1C1","false","ATP6V1C1"
"51","ATP6V1E1","false","ATP6V1E1"
"60","STX7","false","STX7"
"293","ATP6V0A2","false","ATP6V0A2"
"51","ATP6V0D1","false","ATP6V0D1"
"51","ATP6V1B2","false","ATP6V1B2"
"51","ATP6V0C","false","ATP6V0C"
"51","ATP6V1A","false","ATP6V1A"
"51","ATP6AP2","false","ATP6AP2"
"51","ATP6V1G1","false","ATP6V1G1"
"51","ATP6AP1","false","ATP6AP1"
"74","ACSL3","false","ACSL3"
"74","BSG","false","BSG"
"74","NPTN;DKFZP566H1924","false","NPTN;DKFZP566H1924"
"74","ATP2B3","false","ATP2B3"
"74","TRIM71","false","TRIM71"
"74","ATP2B1","false","ATP2B1"
"73","SLC3A2","false","SLC3A2"
"294","NDRG2","false","NDRG2"
"311","NDRG1","false","NDRG1"
"294","ATP1B1","false","ATP1B1"
"294","ATP1B3","false","ATP1B3"
"294","ATP1A1","false","ATP1A1"
"86","UBL5","false","UBL5"
"45","BIRC5","false","BIRC5"
"153","GRWD1","false","GRWD1"
"45","ATL1","false","ATL1"
"6","IDH1","false","IDH1"
"270","HSPH1","false","HSPH1"
"144","BTF3","false","BTF3"
"29","HSPA4","false","HSPA4"
"29","ATG9A","false","ATG9A"
"1","ATG7","false","ATG7"
"81","EIF2S3;EIF2S3L","false","EIF2S3;EIF2S3L"
"165","NCAPD2","false","NCAPD2"
"1","GABARAPL1;GABARAP","false","GABARAPL1;GABARAP"
"178","H1FX","false","H1FX"
"267","NUP50","false","NUP50"
"13","ZCCHC3","false","ZCCHC3"
"1","COA4","false","COA4"
"108","USP10","false","USP10"
"1","RRP1B","false","RRP1B"
"164","EIF4A1","false","EIF4A1"
"1","SRP54","false","SRP54"
"1","ATG4B","false","ATG4B"
"7","HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ","false","HIST2H2BE;HIST1H2BB;HIST1H2BO;HIST1H2BJ"
"479","GABARAPL2","false","GABARAPL2"
"178","HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS","false","HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS"
"480","WDR45","false","WDR45"
"480","ATG2B","false","ATG2B"
"178","ATG2A","false","ATG2A"
"12","PSME4","false","PSME4"
"235","BECN1","false","BECN1"
"235","NRBF2","false","NRBF2"
"235","PIK3R4","false","PIK3R4"
"235","PIK3C3","false","PIK3C3"
"235","ATG14","false","ATG14"
"248","GLRX3","false","GLRX3"
"54","SMNDC1","false","SMNDC1"
"7","MTA2","false","MTA2"
"1","RPLP2","false","RPLP2"
"1","RPLP1","false","RPLP1"
"1","RPLP0;RPLP0P6","false","RPLP0;RPLP0P6"
"1","NPM1","false","NPM1"
"164","EIF4E","false","EIF4E"
"1","GLUD1;GLUD2","false","GLUD1;GLUD2"
"1","STAU1","false","STAU1"
"478","TCERG1","false","TCERG1"
"34","EIF3K","false","EIF3K"
"1","RPS15","false","RPS15"
"34","EIF3G","false","EIF3G"
"34","EIF3D","false","EIF3D"
"128","EPRS","false","EPRS"
"57","HNRNPC","false","HNRNPC"
"1","RPL4","false","RPL4"
"17","TMPO","false","TMPO"
"1","RPS19","false","RPS19"
"1","RPL13A;RPL13A","false","RPL13A;RPL13A"
"1","RPL3","false","RPL3"
"1","RPL12","false","RPL12"
"1","RPS27","false","RPS27"
"71","ST13;ST13P4;ST13P5","false","ST13;ST13P4;ST13P5"
"266","RANGAP1","false","RANGAP1"
"1","RPL21","false","RPL21"
"1","RPL5","false","RPL5"
"1","RPS9","false","RPS9"
"1","RPL35","false","RPL35"
"1","RPL28","false","RPL28"
"1","RPS5","false","RPS5"
"1","RPL34","false","RPL34"
"369","XRCC5","false","XRCC5"
"369","XRCC6","false","XRCC6"
"1","PABPC1","false","PABPC1"
"1","RPS2","false","RPS2"
"57","HNRNPL","false","HNRNPL"
"11","TOP2A","false","TOP2A"
"19","STMN1","false","STMN1"
"1","RPS3","false","RPS3"
"1","RPL7","false","RPL7"
"1","RPL35A","false","RPL35A"
"199","HNRNPA2B1","false","HNRNPA2B1"
"295","PRPS1;PRPS1L1","false","PRPS1;PRPS1L1"
"107","PABPC4","false","PABPC4"
"34","EIF3CL","false","EIF3CL"
"1","ILF2","false","ILF2"
"357","HCFC1","false","HCFC1"
,"SNRPE","false","SNRPE"
"1","RPS3A","false","RPS3A"
"1","RPL9","false","RPL9"
"1","RPL24","false","RPL24"
"1","RPL31","false","RPL31"
"108","PRRC2C","false","PRRC2C"
"1","RPL14","false","RPL14"
"333","RPL37A","false","RPL37A"
"295","HDLBP","false","HDLBP"
"1","RPL17;RPL17-C18ORF32","false","RPL17;RPL17-C18ORF32"
"280","RPL29","false","RPL29"
"138","MATR3","false","MATR3"
"57","DDX17","false","DDX17"
"176","PABPN1","false","PABPN1"
"8","DDX5","false","DDX5"
"1","RPL23A","false","RPL23A"
"1","RPL13","false","RPL13"
"1","RPL18","false","RPL18"
"1","RPL27A","false","RPL27A"
"1","RPS24","false","RPS24"
"273","ALYREF","false","ALYREF"
"144","NACA","false","NACA"
"1","RPSA","false","RPSA"
"1","RPL6","false","RPL6"
"149","GNL3","false","GNL3"
"34","EIF3C","false","EIF3C"
"223","STAM","false","STAM"
"1","RPS21","false","RPS21"
"53","SNRNP40","false","SNRNP40"
"34","EIF3L","false","EIF3L"
"1","RBM8A","false","RBM8A"
"99","YTHDF2","false","YTHDF2"
"1","RPL36","false","RPL36"
"128","LARS","false","LARS"
"1","ILF3","false","ILF3"
"34","EIF3I","false","EIF3I"
"8","HNRNPA0","false","HNRNPA0"
"34","EIF4G1","false","EIF4G1"
"1","RPL18A","false","RPL18A"
"57","DHX9","false","DHX9"
"1","CAPRIN1","false","CAPRIN1"
"128","KARS","false","KARS"
"135","ZNF638","false","ZNF638"
"11","NUMA1","false","NUMA1"
"39","DDX39B","false","DDX39B"
"1","MARS","false","MARS"
"34","EIF3B","false","EIF3B"
"1","RPL27","false","RPL27"
"1","RPL15","false","RPL15"
"18","HNRNPM","false","HNRNPM"
"199","HNRNPA3","false","HNRNPA3"
"128","RARS","false","RARS"
"1","GNB2L1","false","GNB2L1"
"1","RPL19","false","RPL19"
"1","RPS15A","false","RPS15A"
"1","RPS13","false","RPS13"
"1","RPS18","false","RPS18"
"1","RPS23","false","RPS23"
"1","RPS14","false","RPS14"
"1","RPS16","false","RPS16"
"1","RPS7","false","RPS7"
"57","HNRNPK","false","HNRNPK"
"1","RPL7A","false","RPL7A"
"1","RPL8","false","RPL8"
"1","RPL10A","false","RPL10A"
"1","RPL30","false","RPL30"
"1","RPS28","false","RPS28"
"34","RPS26;RPS26P11","false","RPS26;RPS26P11"
"1","RPS25","false","RPS25"
"1","RPL23","false","RPL23"
"1","RPS6","false","RPS6"
"126","NUFIP2","false","NUFIP2"
"382","KTN1","false","KTN1"
"1","SERBP1","false","SERBP1"
"1","RPL39P5;RPL39","false","RPL39P5;RPL39"
"178","HIST2H2AA3;HIST2H2AC","false","HIST2H2AA3;HIST2H2AC"
"1","RPL11","false","RPL11"
"296","TECPR1","false","TECPR1"
,"RPS8","false","RPS8"
"128","RPL38","false","RPL38"
"128","AIMP1","false","AIMP1"
"296","ATG5","false","ATG5"
"296","ATG16L1","false","ATG16L1"
"479","ATG3","false","ATG3"
"1","RPL32","false","RPL32"
"1","RPS12","false","RPS12"
"296","ATG12","false","ATG12"
"76","SAFB","false","SAFB"
"236","ULK2","false","ULK2"
"138","SAFB2","false","SAFB2"
"295","NCOA5","false","NCOA5"
"236","CCPG1","false","CCPG1"
"175","DOCK6","false","DOCK6"
"236","RB1CC1","false","RB1CC1"
"106","PRMT1","false","PRMT1"
"199","RBMX;RBMXL2","false","RBMX;RBMXL2"
"448","CYP51A1","false","CYP51A1"
"5","EMC8","false","EMC8"
"42","HSBP1","false","HSBP1"
"236","ULK1","false","ULK1"
"295","ATG13","false","ATG13"
"236","ATG101","false","ATG101"
"30","NDUFAF2","false","NDUFAF2"
"57","C1QBP","false","C1QBP"
"3","HSPE1","false","HSPE1"
"30","IARS2","false","IARS2"
"6","PPA2","false","PPA2"
"161","SFXN1","false","SFXN1"
"416","NDUFA3","false","NDUFA3"
"48","COX5A","false","COX5A"
"6","GFM1","false","GFM1"
"161","UQCRC1","false","UQCRC1"
"30","ALDH1B1","false","ALDH1B1"
"161","SDHA","false","SDHA"
"130","PDHB","false","PDHB"
,"SLC25A6","false","SLC25A6"
"30","UQCRB","false","UQCRB"
"110","MDH2","false","MDH2"
"30","UQCRFS1;UQCRFS1P1","false","UQCRFS1;UQCRFS1P1"
"30","TIMM44","false","TIMM44"
"30","ETFB","false","ETFB"
"30","CS","false","CS"
"30","LETM1","false","LETM1"
"161","ASS1","false","ASS1"
"29","SGTA","false","SGTA"
"273","SIK3","false","SIK3"
"77","ZNF830","false","ZNF830"
"342","KIFC1","false","KIFC1"
"106","MRPL42","false","MRPL42"
"156","FAM50A","false","FAM50A"
"230","BOP1","false","BOP1"
"46","RAB7A","false","RAB7A"
"51","VAMP7","false","VAMP7"
"51","ATP6V0A1","false","ATP6V0A1"
"65","CAMSAP3","false","CAMSAP3"
"227","TMEM192","false","TMEM192"
"481","ARL8B","false","ARL8B"
"277","GATAD1","false","GATAD1"
"481","ARL8A","false","ARL8A"
"65","TRAPPC11","false","TRAPPC11"
"15","SUN2","false","SUN2"
"200","FASN","false","FASN"
"289","CALM2;CALM3;CALM1","false","CALM2;CALM3;CALM1"
"17","RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A","false","RAB5C;RAB5B;DIRAS1;DIRAS2;RAB5A"
"50","ARL6IP6","false","ARL6IP6"
"482","LMNB2","false","LMNB2"
"237","FAM134A","false","FAM134A"
"45","REEP5","false","REEP5"
"321","RAB2A","false","RAB2A"
"15","ATL2","false","ATL2"
"67","SCFD1","false","SCFD1"
"237","FAM134B","false","FAM134B"
"45","ATL3","false","ATL3"
"455","REEP4","false","REEP4"
"237","CTDNEP1","false","CTDNEP1"
"370","ESYT2","false","ESYT2"
"67","NSF","false","NSF"
"61","RAB5C","false","RAB5C"
"237","RABAC1","false","RABAC1"
"45","RTN3","false","RTN3"
"482","ARL6IP5","false","ARL6IP5"
"237","ARL6IP1","false","ARL6IP1"
"75","ARL6","false","ARL6"
"60","M6PR","false","M6PR"
"65","TRAPPC13","false","TRAPPC13"
"75","PDE6D","false","PDE6D"
"173","NAP1L4","false","NAP1L4"
"393","SLC37A4","false","SLC37A4"
"75","ARL3","false","ARL3"
"483","CFAP20","false","CFAP20"
"483","ARL2BP","false","ARL2BP"
"19","TUBB4B","false","TUBB4B"
"371","ARL2-SNX15;ARL2","false","ARL2-SNX15;ARL2"
"371","TBCD","false","TBCD"
"402","TUBB4A","false","TUBB4A"
"371","ARL2","false","ARL2"
"238","SNAP29","false","SNAP29"
"232","DYNC2LI1","false","DYNC2LI1"
"238","SETDB1","false","SETDB1"
"228","BCOR","false","BCOR"
"238","ATF7IP","false","ATF7IP"
"238","ATF7IP2","false","ATF7IP2"
"238","ARL14EP","false","ARL14EP"
"102","GEMIN4","false","GEMIN4"
"102","ARL13B","false","ARL13B"
"75","EXOC4","false","EXOC4"
"43","SMARCD3","false","SMARCD3"
"46","ANKRD26","false","ANKRD26"
"43","DPF3","false","DPF3"
"43","DPF1","false","DPF1"
"43","SMARCA2","false","SMARCA2"
"43","SS18L1","false","SS18L1"
"131","PAK1","false","PAK1"
"131","PAK2","false","PAK2"
"131","ARHGEF6","false","ARHGEF6"
"131","GIT2","false","GIT2"
"131","GIT1","false","GIT1"
"9","PXN","false","PXN"
"131","SCRIB","false","SCRIB"
"35","PAK3","false","PAK3"
"131","NCK2","false","NCK2"
"131","ARHGEF7","false","ARHGEF7"
"372","GIPC1","false","GIPC1"
"372","ARHGEF11","false","ARHGEF11"
"331","MYO6","false","MYO6"
"134","VAPA","false","VAPA"
"372","ARHGEF12","false","ARHGEF12"
"484","PRR5-ARHGAP8;ARHGAP8","false","PRR5-ARHGAP8;ARHGAP8"
"484","ARHGAP8","false","ARHGAP8"
"373","KIAA1211L","false","KIAA1211L"
"1","PA2G4","false","PA2G4"
"373","RASA1","false","RASA1"
"373","ARHGAP35","false","ARHGAP35"
"485","PRR36","false","PRR36"
"485","ARHGAP21","false","ARHGAP21"
"201","DCP1B","false","DCP1B"
"14","DCP2","false","DCP2"
"106","LSM14A","false","LSM14A"
"14","SCYL2","false","SCYL2"
"223","IST1","false","IST1"
"153","SEC13","false","SEC13"
"14","CLTC","false","CLTC"
"217","PICALM","false","PICALM"
"14","CLINT1","false","CLINT1"
"201","DCP1A","false","DCP1A"
"201","EDC3","false","EDC3"
"11","EPN2","false","EPN2"
"29","HSPA8","false","HSPA8"
"82","SEC16A","false","SEC16A"
"27","GOLGA2","false","GOLGA2"
"14","CLTB","false","CLTB"
"126","DDX6","false","DDX6"
"14","CLTA","false","CLTA"
"14","HIP1","false","HIP1"
"306","BAG4","false","BAG4"
"66","TFRC","false","TFRC"
"14","ARHGAP18","false","ARHGAP18"
"468","VCL","false","VCL"
"486","ARHGAP44","false","ARHGAP44"
"3","SH3BP1","false","SH3BP1"
"486","ARHGAP17","false","ARHGAP17"
"17","SCD","false","SCD"
"137","PGRMC1","false","PGRMC1"
"370","ESYT1","false","ESYT1"
"201","EDC4","false","EDC4"
"370","ARHGAP15","false","ARHGAP15"
