target,prey,pInt
SNRPG,SF3B2,0.993991157467264
SNRPG,CWF19L2,0.99969129878327
SNRPG,HTATSF1,0.996859534389117
SNRPG,SNRNP35,0.99980554874299
SNRPG,FTSJD1,0.999994308855565
SNRPG,DHX35,0.999939355541787
SNRPG,GEMIN4,0.76673099825898
SNRPG,EFTUD2,0.89537180458846
SNRPG,GCFC1,0.999784047104876
SNRPG,SLC4A1AP,0.999925311916467
SNRPG,CRNKL1,0.996568160319604
SNRPG,SART3,0.99756295625593
SNRPG,DDX23,0.99449332197997
SNRPG,PRPF31,0.86931173012636
SNRPG,SF3A1,0.987213653960406
SNRPG,XAB2,0.999016554734505
SNRPG,WDR83,0.999065093710828
SNRPG,GEMIN6,0.93549283628461
SNRPG,MEPCE,0.998423173563513
SNRPG,CWF19L1,0.912585188247754
SNRPG,SART1,0.89676089628261
SNRPG,SNW1,0.781025573497766
SNRPG,SNRNP48,0.999999305249381
SNRPG,AKAP7,0.999121188317158
SNRPG,RNPC3,0.999999374390806
SNRPG,SF3A3,0.996212576587724
SNRPG,GPATCH1,0.999894579058254
SNRPG,SNRPD2,0.997959936178887
SNRPG,CLNS1A,0.99966461898543
SNRPG,CCDC12,0.986472998558626
SNRPG,DGCR14,0.95816215997287
SNRPG,PPIE,0.937492036179827
SNRPG,CDC40,0.893633496803971
SNRPG,AQR,0.989762951082734
SNRPG,SNRPE,0.99995441137216
SNRPG,SNRNP27,0.81011605525531
SNRPG,SNRPA1,0.99896482832902
SNRPG,GEMIN5,0.998229267343935
SNRPG,SYF2,0.99634545693729
SNRPG,SNRNP70,0.99991276741563
SNRPG,TXNL4A,0.82668346616488
SNRPG,ZRSR2,0.99999883420608
SNRPG,SF3B14,0.942766694757729
SNRPG,PRKRIP1,0.999938051174627
SNRPG,SMN2,0.965894063378449
SNRPG,LSM11,0.999996139393196
SNRPG,LSM10,0.994726167444177
SNRPG,CD2BP2,0.99391810932362
SNRPG,SNRPF,0.99321846355824
SNRPG,SF3B4,0.976937991630758
SNRPG,CCDC75,0.935458558068157
SNRPG,SNRPD1,0.997158731653427
SNRPG,SNRPN,0.99999999999053
SNRPG,SNRPB,0.99971516427551
SNRPG,LSM3,0.8152249980861
SNRPG,SIP1,0.99552446589689
SNRPG,TSSC4,0.99285967130411
SNRPG,TGS1,0.985709597883076
SNRPG,SNRPD3,0.99739149631101
SNRPG,ZMAT5,0.99836864707652
SNRPG,CCDC84,0.999964233286856
TRIAP1,PRELID1,0.99999999997216
TRIAP1,SLMO2,0.999999999979476
TRIAP1,MED29,0.891236536703925
TRIAP1,SLMO1,0.99999999875363
TRIAP1,IGJ,0.914286283931309
TRIP11,YWHAB,0.81238563336166
TRIP11,YWHAG,0.99664345526481
TRIP11,YWHAH,0.96721325563072
TSC22D3,TSC22D2,0.999994074309743
TSC22D3,TSC22D1,0.999991022506968
TSC22D3,TSC22D4,0.99999999985554
TSC22D3,CEP55,0.984118333623124
TSC22D3,NRBP1,0.99999981092625
UQCRQ,UQCRB,0.99999981222193
UQCRQ,UQCRC2,0.99981546450294
UQCRQ,COX7A2L,0.999953060129322
UQCRQ,UQCRC1,0.992696007336534
UQCRQ,COX4I1,0.99454675670162
UQCRQ,TUBA1C,0.78770733696328
UQCRQ,UQCRFS1,0.99382556891179
UQCRQ,CYC1,0.763244636631199
UQCRQ,PTGES2,0.9994843881816
UQCRQ,C20orf70,0.99917015127046
UQCRQ,CYTB,0.999906685662024
UQCRQ,COX6B1,0.850492958935272
UQCRQ,IGHA2,0.993858046917633
UQCRQ,CST1,0.99921745322451
UQCRQ,CST4,0.965629567888322
WFDC10A,ZZEF1,0.967780687603739
WFDC10A,HECTD3,0.888638757637895
XAGE1A,ZC3H11A,0.754535607284308
XAGE1A,CELSR1,0.985601045271014
XAGE1A,BLK,0.845189260925307
XAGE1A,VPRBP,0.990129297313388
XAGE1A,ZNF574,0.988857478546259
XAGE1A,FAT3,0.999638036208342
XAGE1A,FAT1,0.981557338491563
XAGE1A,FREM2,0.959033291397974
XAGE1A,FAT4,0.999875639119118
XAGE1A,HIRA,0.999914142724962
XAGE1A,PCDH7,0.999797414802389
XAGE1A,CABIN1,0.999890549925034
XAGE1A,ZBTB10,0.999869719571
XAGE1A,PRKRIR,0.996218501365413
XAGE1A,TERF2,0.999981911719315
XAGE1A,MDM2,0.976001906155067
XAGE1A,TERF2IP,0.993397304984095
XAGE1A,CBWD1,0.837052975979872
XAGE1A,ZNF446,0.994375943767519
XAGE1A,CELSR2,0.999447235302106
XAGE1A,ZNF496,0.996463120672151
XAGE1A,ZBTB33,0.984685282735591
XAGE1A,GPR98,0.990911749868012
XAGE1A,FZD3,0.999762765832413
XAGE1A,C5orf22,0.995424408873319
XAGE1A,PCDHGC3,0.999646638747175
XAGE1A,CELSR3,0.997793181542205
XAGE1A,E4F1,0.824687394497148
XAGE1A,ZNF511,0.999675609120214
XAGE1A,DCHS1,0.938383909835379
CDC42SE1,EIF5B,0.946472047608855
CDC42SE1,MIPEP,0.999972475596887
CDC42SE1,CDC42,0.993495497449558
CDC42SE1,FHL2,0.840477844758408
CDC42SE1,BTBD1,0.963038279285804
CKS1B,CCNA2,0.99999999989777
CKS1B,CDT1,0.999999902403742
CKS1B,CDK1,0.99999999981253
CKS1B,CDK2,0.99999999837622
CKS1B,CDK3,0.99999965782191
CKS1B,CCNB2,0.99999999999914
CKS1B,GMNN,0.99999568751863
CKS1B,CCNE1,0.864898591945299
CKS1B,SKP1,0.99998126256759
CKS1B,CUL1,0.969165080011474
CKS1B,CKS2,0.941531743887014
CKS1B,CCNB1,0.99999999999733
CKS1B,SKP2,0.999999625704386
CKS1B,ICK,0.99417603625246
CKS1B,CCNE2,0.999745722654586
CKS1B,EEF1A2,0.948932378842715
CKS1B,CDKN1A,0.9999954194147
CKS1B,CDKN1B,0.9999999996694
CKS1B,PKMYT1,0.999987547470845
CKS2,CCNA2,0.99999998939505
CKS2,CDK2,0.99999976311822
CKS2,CDK1,0.99999999966239
CKS2,CDT1,0.99995347988417
CKS2,CCNB2,0.99999999999641
CKS2,CCNB1,0.99999999999589
CKS2,GMNN,0.99998188624822
CKS2,CDKN1B,0.9999999998136
CKS2,PKMYT1,0.998869759480569
CKS2,CCNE1,0.877669649662987
COX7A2,COX4I1,0.99971069790106
COX7A2,TOP3A,0.975540968877382
COX7A2,COX6B1,0.999932770635784
COX7A2,C2orf56,0.90469893141503
COX7A2,DNLZ,0.913684422784428
CRIP1,PPP2R5E,0.977930591643312
CRIP1,TK1,0.944939596609087
CTNNBIP1,CTNNB1,0.99998813198365
CTNNBIP1,CTNNA2,0.965809669254336
CTNNBIP1,APC,0.98101194977575
CTNNBIP1,PNMA2,0.970190309080934
CTNNBIP1,TK2,0.999999984828832
CTNNBIP1,BPGM,0.998629225342639
DEFB104A,PITRM1,0.972171528585717
DEFB104A,RMND1,0.998989440427667
DEFB104A,IFI30,0.983819902528337
DEFB121,SEL1L,0.906046794255847
DEFB121,CPS1,0.992386292346108
DEFB121,OS9,0.937997462287853
DEFB121,COL6A2,0.98485245424498
DEFB121,TMEM67,0.850738213832704
DEFB121,VWDE,0.947423056462411
DEFB121,TCTEX1D2,0.997117856977832
DPH3,DPH2,0.999987956303275
DPH3,ATE1,0.996301429753225
DPH3,SERGEF,0.999990246468332
ACBD7,SRC,0.9993241373548
ACBD7,ACOX1,0.997897854141467
ACBD7,OGDHL,0.999886149576796
ACBD7,GNAZ,0.911241862955872
ACBD7,HPCAL1,0.946679408683321
ACBD7,SUGP1,0.75930244494312
ACBD7,TBC1D24,0.848407608851068
ACBD7,PAG1,0.921387792660672
CDC42SE2,TSC22D3,0.88502726600221
CDC42SE2,CDC42,0.980595553808659
CDC42SE2,SSC5D,0.995127037424659
CHCHD7,S100A6,0.998554964938696
COMMD6,COMMD2,0.99999999775083
COMMD6,VPS29,0.99979958246454
COMMD6,C16orf62,0.999999860440817
COMMD6,CCDC93,0.999999563483632
COMMD6,COMMD10,0.99999999997957
COMMD6,MFAP3,0.986907009606038
COMMD6,COMMD4,0.99999999933508
COMMD6,COMMD7,0.999995718571969
COMMD6,FAM45A,0.99999999999419
COMMD6,TFDP1,0.999889033683319
COMMD6,DSCR3,0.99999999960523
COMMD6,CCDC22,0.99999999974665
COMMD6,NUP62,0.96426816112599
COMMD6,COMMD5,0.99999999999647
COMMD6,COMMD8,0.99999999993729
COMMD6,COMMD9,0.999997116795196
COMMD6,COMMD3,0.99999999991138
COMMD6,COMMD1,0.99999999999998
COMMD6,EMB,0.792264354739395
COMMD6,VPS33B,0.981700033092074
COMMD6,E2F6,0.99998173107147
COX6B1,S100B,0.997204833121797
COX6B1,COX4I1,0.99999119234693
COX6B1,UQCRC2,0.92348206658334
COX6B1,COX5B,0.99971463647437
COX6B1,CHCHD4,0.99036065336487
COX6B1,HIST2H3PS2,0.945046510679482
DYNLL1,WWC2,0.999999938501788
DYNLL1,KDM1A,0.800770634657087
DYNLL1,TP53BP1,0.997336555516891
DYNLL1,KIAA0889,0.999999180176336
DYNLL1,KIAA0802,0.999999384762251
DYNLL1,KIAA1468,0.999999909657051
DYNLL1,KTN1,0.968032039412633
DYNLL1,EML3,0.99999629577719
DYNLL1,CTTNBP2NL,0.999999902721595
DYNLL1,CTTNBP2,0.999999929438945
DYNLL1,DLG5,0.99999103050193
DYNLL1,ZMYM3,0.998200906155512
DYNLL1,ZMYM4,0.997957222951839
DYNLL1,KANK3,0.929229577567181
DYNLL1,IFFO2,0.999994103271394
DYNLL1,IFFO1,0.985138766373211
DYNLL1,FAM40B,0.999980067801845
DYNLL1,FAM40A,0.999840710868847
DYNLL1,PRKAR2B,0.999258451492923
DYNLL1,WDR60,0.99999267561096
DYNLL1,DYNC1H1,0.988376466803863
DYNLL1,FAM83D,0.999994601177028
DYNLL1,STRN,0.99952095941499
DYNLL1,STRN3,0.99985829536212
DYNLL1,STRN4,0.999882059871139
DYNLL1,ZNF608,0.999999715557069
DYNLL1,ZNF609,0.999998250158979
DYNLL1,AKAP9,0.999989794548097
DYNLL1,UHRF1BP1L,0.999999866763602
DYNLL1,DYNC1LI1,0.979342401719417
DYNLL1,MORC3,0.999999996635262
DYNLL1,TLK2,0.9999998778612
DYNLL1,TLK1,0.999999984952575
DYNLL1,HMMR,0.99999354568744
DYNLL1,GPHN,0.99996378942149
DYNLL1,CEP152,0.999999342138812
DYNLL1,GOLGB1,0.879374339532267
DYNLL1,TRPS1,0.999999934279217
DYNLL1,KANK2,0.998761222760822
DYNLL1,KANK1,0.999999945415937
DYNLL1,LOC100134230,0.9999943567807
DYNLL1,CDK5RAP2,0.999761123802245
DYNLL1,AMOT,0.991796634747874
DYNLL1,AMOTL1,0.99966359851377
DYNLL1,AMOTL2,0.876654984025542
DYNLL1,C13orf34,0.99941828286034
DYNLL1,NDE1,0.974851904202547
DYNLL1,NDEL1,0.945644961532742
DYNLL1,RSBN1L,0.99933304169709
DYNLL1,RSBN1,0.99987056295992
DYNLL1,KIF5A,0.979639759859803
DYNLL1,DYNC1I1,0.99999990689613
DYNLL1,DYNC1I2,0.99145100585449
DYNLL1,TRAK1,0.99999999026132
DYNLL1,OFD1,0.999771063163157
DYNLL1,CDC42BPG,0.999999826009012
DYNLL1,USP28,0.99999934330497
DYNLL1,ZMYM6,0.99831385220411
DYNLL1,PRKACG,0.946121617545466
DYNLL1,PRKACB,0.97271001449144
DYNLL1,FAM117B,0.99999794014566
DYNLL1,FAM117A,0.993881451751971
DYNLL1,SPAG5,0.999992504195244
DYNLL1,DYNC1LI2,0.995122413918905
DYNLL1,XRCC4,0.992274767186159
DYNLL1,RCOR2,0.999999505326651
DYNLL1,RCOR3,0.997109788267655
DYNLL1,RCOR1,0.98392541068138
DYNLL1,FAM190A,0.999988145641476
DYNLL1,N4BP2,0.999999877542107
DYNLL1,FBXO38,0.99999928647841
DYNLL1,AGGF1,0.9999860881451
DYNLL1,DYNLL2,0.94033029609064
DYNLL1,BACH1,0.99993178265852
DYNLL1,ZMYM2,0.99998148143814
DYNLL1,ANKRD20A2,0.99966748339882
DYNLL1,ANKRD20A4,0.999721114456514
DYNLL1,PDZRN3,0.999999836888536
DYNLL1,CDR2,0.99999966287618
DYNLL1,SECISBP2L,0.9999982373379
DYNLL1,MOBKL3,0.999762848840143
DYNLL1,FAM190B,0.999999983515206
DYNLL1,GLCCI1,0.999999979228117
DYNLL1,XIAP,0.999990663677214
DYNLL1,CIZ1,0.999991299024376
DYNLL1,NEK9,0.996366990055728
DYNLL1,MLL3,0.997990939754325
DYNLL1,PXN,0.999998786380185
DYNLL1,CDADC1,0.999999866644501
DYNLL1,TCTEX1D2,0.99999262389593
DYNLL1,C4orf46,0.770083410830046
DYNLL1,CDR2L,0.9999999867895
DYNLL1,C15orf23,0.999977467329391
DYNLL1,FAM172A,0.999998484424725
DYNLL1,KCNQ5,0.999997388681989
DYNLL1,CCDC136,0.99989123579106
DYNLL1,FBXO30,0.99998864105
DYNLL1,DNAL4,0.99999996709652
DYNLL1,DYRK1A,0.958385078494518
DYNLL1,STOX2,0.999714735548152
DYNLL1,WDR34,0.99733639742784
DYNLL1,HMBOX1,0.999999987555035
DYNLL1,ATMIN,0.99999642252867
DYNLL1,FAM73A,0.975848747928383
DYNLL1,ADNP,0.992680801953053
DYNLL1,FAM171A1,0.999999614157813
DYNLL1,FAM171A2,0.894244747043668
DYNLL1,DEDD,0.998905466295999
DYNLL1,IGSF3,0.869332319855159
DYNLL1,MCL1,0.985065443881155
DYNLL1,WDR13,0.999999803651415
DYNLL1,RERE,0.989354324888868
DYNLL1,BCL2L1,0.999882769977695
DYNLL1,BCL2L11,0.99935960641471
DYNLL1,RNF41,0.956722555085554
DYNLL2,WWC2,0.999999972315618
DYNLL2,KDM1A,0.897031277843043
DYNLL2,TP53BP1,0.998316177087122
DYNLL2,KIAA0889,0.999993722778746
DYNLL2,KIAA0802,0.999999075918019
DYNLL2,KIAA1468,0.999999973016066
DYNLL2,EML3,0.99998172955531
DYNLL2,DLG5,0.999999969623351
DYNLL2,ZMYM4,0.998736388878084
DYNLL2,ZMYM3,0.999841046471488
DYNLL2,IFFO2,0.999999835558219
DYNLL2,IFFO1,0.999996539915204
DYNLL2,FAM40B,0.999991683094601
DYNLL2,FAM40A,0.99998215228581
DYNLL2,PRKAR2B,0.999713568033844
DYNLL2,WDR60,0.99999962153884
DYNLL2,DYNC1H1,0.97835229865264
DYNLL2,OPTN,0.99997535612825
DYNLL2,KIAA1274,0.999765321862316
DYNLL2,STRN,0.99997061936872
DYNLL2,STRN3,0.99997750375668
DYNLL2,STRN4,0.999922298879955
DYNLL2,MLL3,0.999999968289949
DYNLL2,ZNF608,0.999999901547108
DYNLL2,ZNF609,0.999993645465387
DYNLL2,AKAP9,0.999976268078943
DYNLL2,UHRF1BP1L,0.999999227361935
DYNLL2,DYNC1LI1,0.97853314605092
DYNLL2,MORC3,0.999999998680367
DYNLL2,HMMR,0.99997264889161
DYNLL2,ANKRD20A1,0.99999993651775
DYNLL2,ANKRD20A2,0.99967506043811
DYNLL2,TLK2,0.99999992308473
DYNLL2,TLK1,0.999999951688407
DYNLL2,GPHN,0.99999664030241
DYNLL2,CEP152,0.999979743589538
DYNLL2,GOLGB1,0.999923761223491
DYNLL2,TRPS1,0.999999933403975
DYNLL2,KANK2,0.997828063365465
DYNLL2,KANK1,0.999999956410719
DYNLL2,CTTNBP2NL,0.999999980886953
DYNLL2,CTTNBP2,0.999999703657177
DYNLL2,TAX1BP1,0.999946276302252
DYNLL2,LOC100134230,0.999994815321764
DYNLL2,CDK5RAP2,0.999759714026441
DYNLL2,AMOT,0.993258929383359
DYNLL2,AMOTL1,0.999697113186549
DYNLL2,AMOTL2,0.999954300785741
DYNLL2,C13orf34,0.999821149741404
DYNLL2,HOMER3,0.98461323400591
DYNLL2,NDE1,0.937652077497617
DYNLL2,RSBN1L,0.999995774706617
DYNLL2,RSBN1,0.99995015074164
DYNLL2,SECISBP2L,0.99999998344224
DYNLL2,SCML1,0.99998323403042
DYNLL2,XRCC4,0.99968867239577
DYNLL2,KIF5A,0.987346217525555
DYNLL2,DYNC1I1,0.99999985428086
DYNLL2,DYNC1I2,0.99801465173364
DYNLL2,TRAK1,0.999999978621545
DYNLL2,MOBKL3,0.999966334346392
DYNLL2,USP25,0.999973737213453
DYNLL2,KDM6A,0.99999963081747
DYNLL2,CDC42BPG,0.999999821773689
DYNLL2,USP28,0.99999942038409
DYNLL2,WWC1,0.99977372382067
DYNLL2,FAM117A,0.999996800957993
DYNLL2,DDHD1,0.99989581773737
DYNLL2,FAM117B,0.99999999089839
DYNLL2,PPFIBP1,0.991051889404494
DYNLL2,OFD1,0.999995738689033
DYNLL2,PRMT3,0.999992482495005
DYNLL2,ZMYM6,0.99478141455793
DYNLL2,DIABLO,0.991629210862453
DYNLL2,SPAG5,0.999987323675399
DYNLL2,DYNC1LI2,0.999352417232407
DYNLL2,AGGF1,0.999992416857794
DYNLL2,N4BP2,0.999999996259787
DYNLL2,RCOR2,0.999999740381467
DYNLL2,RCOR3,0.998500988197424
DYNLL2,RCOR1,0.99552809244896
DYNLL2,FOPNL,0.99970491646145
DYNLL2,FBXO38,0.999999919829083
DYNLL2,BACH1,0.99998914028247
DYNLL2,ZMYM2,0.99999718237348
DYNLL2,PDZRN3,0.999999893523746
DYNLL2,CDR2,0.999994763735327
DYNLL2,MPHOSPH9,0.999999973566196
DYNLL2,PRKACG,0.946729138839339
DYNLL2,PRKACB,0.98958729126828
DYNLL2,XIAP,0.999983449783814
DYNLL2,CIZ1,0.99999999373333
DYNLL2,NEK9,0.998814694052619
DYNLL2,KIAA0284,0.999999803396061
DYNLL2,PXN,0.999999982691809
DYNLL2,TCTEX1D2,0.9999201192976
DYNLL2,GLCCI1,0.999999991999124
DYNLL2,MTPAP,0.999958830899061
DYNLL2,TTC3,0.99922734403165
DYNLL2,CCDC136,0.99999372707494
DYNLL2,CDR2L,0.99999965850735
DYNLL2,FAM83D,0.999998545333415
DYNLL2,C15orf23,0.999984979576733
DYNLL2,FAM172A,0.999999755353023
DYNLL2,ZSCAN5A,0.98595806037075
DYNLL2,KCNQ5,0.999995453240042
DYNLL2,ATMIN,0.99999971675509
DYNLL2,PAXIP1,0.999828505941384
DYNLL2,FBXO30,0.99999830296311
DYNLL2,DNAL4,0.99999992526589
DYNLL2,DYRK1A,0.979387400054768
DYNLL2,CDADC1,0.999999947065789
DYNLL2,WDR34,0.999761620911932
DYNLL2,ADNP,0.996981329642205
DYNLL2,BSN,0.999999903088406
DYNLL2,DEDD,0.999995188091904
DYNLL2,FAM171A1,0.999979378458232
DYNLL2,FAM171A2,0.898912864776597
DYNLL2,HMBOX1,0.99999998299355
DYNLL2,WDR13,0.999978038900156
DYNLL2,FAM73A,0.999987065029925
DYNLL2,MCL1,0.999761600989283
DYNLL2,STXBP4,0.97231146562799
DYNLL2,FAM190B,0.999999406527505
DYNLL2,ZNF710,0.973758343250761
DYNLL2,KIAA1462,0.929229577567181
DYNLL2,AMBRA1,0.99841985952351
DYNLL2,ELL,0.759655709450437
DYNLL2,YAP1,0.996385584358601
DYNLL2,NHSL1,0.960380161137567
DYNLL2,BCL2L1,0.99989923977019
DYNLL2,BCL2L11,0.99971939161943
DYNLL2,NCOA6,0.791845511817298
DYNLL2,RNF41,0.962304012189331
FXYD1,GOPC,0.996148800034486
FXYD1,THNSL1,0.999398758780489
FXYD1,ATP6V1D,0.95342214271939
FXYD1,NDRG1,0.999998906068513
FXYD1,PRTFDC1,0.984919993262387
FXYD1,NDRG4,0.999974715007884
FXYD1,NDRG3,0.999997692429727
FXYD1,SPINK4,0.999644105569802
FXYD1,GCHFR,0.99994894735043
GCHFR,EIF4G1,0.92546227295089
GCHFR,HBS1L,0.858157620880259
GCHFR,OBSL1,0.969060035387769
GCHFR,IRF2BP2,0.902614717870534
GCHFR,CAMKK2,0.996855352875208
GCHFR,DOCK11,0.916868939936253
GCHFR,QRICH1,0.759342988536268
GCHFR,NEBL,0.996485545037216
GCHFR,PUSL1,0.992932492379735
GCHFR,CBFB,0.942130439398715
GNRH1,TRIM68,0.901586953496669
GNRH1,C7orf30,0.894304220575968
GYPB,EIF2B5,0.998525540797621
GYPB,PWP2,0.993104696720617
GYPB,EIF2B1,0.999939141368716
GYPB,EIF2B4,0.999958416982155
GYPB,BZW2,0.993955337709549
GYPB,BZW1,0.999994993456533
GYPB,RTN1,0.999149172492975
GYPB,FLVCR1,0.951981309047307
GYPB,ESRRA,0.99997541369086
GYPB,UTP20,0.999985388643212
GYPB,PDS5B,0.999945128649576
GYPB,PDS5A,0.999971861389084
GYPB,FAM115C,0.999978050944071
GYPB,ATR,0.960210890396088
GYPB,SHCBP1,0.999740439143575
GYPB,IP6K1,0.985148196200361
GYPB,ARFGEF2,0.920884015084853
GYPB,HEATR3,0.918762053760268
GYPB,DNM2,0.998795672891369
GYPB,DNM3,0.977653058204597
GYPB,SMYD4,0.999999150985628
GYPB,FANCG,0.999999535890402
GYPB,UBE4A,0.98868783834349
GYPB,RANBP6,0.976390565194686
GYPB,ERCC4,0.997871696709067
GYPB,LRBA,0.871388440673127
GYPB,METTL15,0.995703122239659
GYPB,SLC39A10,0.957042680105738
GYPB,TNPO2,0.97214406639302
GYPB,SEC62,0.999745713937476
GYPB,EIF2B3,0.999911230701588
GYPB,ASPHD2,0.987457552369779
GYPB,COG1,0.904574196007545
GYPB,TUBGCP3,0.915018070572289
GYPB,RTN2,0.990271147019261
GYPB,LRRC8A,0.912816416369114
GYPB,COG4,0.843898471600305
GYPB,LPCAT3,0.982450337979349
GYPB,RANBP17,0.999999978542486
GYPB,EIF2B2,0.999795704335528
GYPB,TFB2M,0.882092398120681
GYPB,ARL6IP5,0.959994132611614
GYPB,MAD2L2,0.949604085471458
GYPB,TSPAN15,0.994997324356122
GYPB,CPLX1,0.929468542883132
GYPB,STAG2,0.860071271798052
HIGD1A,ATP1A3,0.82819275426012
HIGD1A,IPO13,0.918619826946217
HIGD1A,C1orf112,0.772328863850884
HMGN2,CHMP1A,0.99494529928565
HMGN2,KLHL36,0.9999994904057
HMGN2,GBE1,0.950606617435483
HMGN2,PARP2,0.97619989514865
ISG20,PTPRG,0.891459890138822
ISG20,SRC,0.916862677614328
ISG20,CSNK1G3,0.843898957515937
ISG20,EEPD1,0.976906927584854
KRTAP19-4,ZMPSTE24,0.999976964786223
KRTAP19-4,CCT6B,0.81230121631619
KRTAP19-4,FAM136A,0.999788525589398
KRTAP19-4,NLN,0.834569307900273
KRTAP19-4,C9orf46,0.809194324666427
KRTAP19-4,EXOG,0.96473818960797
LSM5,LSM2,0.980253306472369
LSM5,LSM4,0.99964533215269
LSM5,LSM1,0.999985508262527
LSM5,NAA38,0.992600969895294
LSM5,PRPF3,0.998678316889782
LSM5,SART3,0.998300102275404
LSM5,PRPF6,0.887119082565414
LSM5,ZGPAT,0.998494582312506
LSM5,TUT1,0.99999504907943
LSM5,PRPF4,0.934250821346838
LSM5,S100B,0.790844306275902
LSM5,RDH13,0.969834964170951
LSM5,POLH,0.999999953843538
LSM5,PATL1,0.999999811327889
LSM5,AKAP7,0.999998207558439
LSM5,SNRPD2,0.790994084251876
LSM5,MEPCE,0.998945689034691
LSM5,LSM7,0.99999999614482
LSM5,RBM42,0.805314248332055
LSM5,TMCO6,0.999133271291042
LSM5,SNRPD3,0.75753863014954
LSM5,HAPLN3,0.999542276611669
LSM5,LSM3,0.990065682870676
LSM5,ZNF511,0.999999954466099
LSM5,SNRPF,0.89874820813502
LYRM2,OXSM,0.999975508932304
LYRM2,ACADS,0.988890270990049
LYRM2,NDUFAB1,0.99999999994207
MANBAL,GOPC,0.995271579689211
MANBAL,S100A6,0.998894137652462
MANBAL,LYRM2,0.999979301348743
MLLT11,S100B,0.898199759969218
MRPL34,C8orf59,0.852307145151287
MRPL34,RANBP6,0.999980474236911
MRPL34,IPO5,0.99971471487547
MRPL34,SLC27A2,0.789671310182015
MRPL34,RPL38,0.982455396485476
MRPL34,MRPL39,0.96248113418245
MRPL34,UTP11L,0.804030334580972
MRPL34,HBZ,0.99250406999556
MRPL34,MRPL47,0.99903570189042
MRPL34,CSNK1G3,0.837162771603882
MRPL34,RPL19,0.76397390446524
MRPL34,RAP1A,0.998719410815413
MRPL34,MRPL13,0.99808134832669
MRPL34,MRPL10,0.99808659981343
MRPL34,MRPL28,0.86506180069281
MRPL34,MRPL50,0.99553797163617
MRPL34,MRPL4,0.95421009886021
MUCL1,PDIA5,0.997489662357645
MUCL1,TMEM85,0.792915814224673
NDUFA4L2,HSP90AA4P,0.835354370615945
NDUFA4L2,POTEI,0.999993767043001
NDUFA4L2,ACTBL2,0.909047627288248
PLXNB1,HBB,0.993874750574333
PLXNB1,ISG20,0.998380714299675
PLXNB1,HBA2,0.884559039698993
PLXNB1,SMPX,0.999758400255341
RPL37A,RPLP2,0.976601534889085
RPL37A,NIP7,0.915824235116377
RPL37A,RPL4,0.93952446222851
RPL37A,NCL,0.876958320963726
RPL37A,RPF1,0.90577957890965
RPL37A,CCDC137,0.96889244502719
RPL37A,C16orf88,0.80561958866443
RPL37A,RBM28,0.97110591733912
RPL37A,RPS3A,0.94777306011948
RPL37A,RPS14,0.83664811221896
RPL37A,BLK,0.82521506654449
RPL37A,DDX24,0.961327542261531
RPL37A,FTSJ3,0.964423498202943
RPL37A,ILF3,0.84606770009778
RPL37A,DDX21,0.93371270252607
RPL37A,MYEF2,0.89083334374238
RPL37A,RPLP0,0.99973430487052
RPL37A,RPL3,0.95960034678736
RPL37A,ZFP62,0.953511038583573
RPL37A,TAF1A,0.891351262362061
RPL37A,ZNF512,0.901877349528768
RPL37A,STAU1,0.94126381577596
RPL37A,DDX56,0.770637183757246
RPL37A,RPL6,0.91462798657131
RPL37A,DDX27,0.90942709496183
RPL37A,CEBPZ,0.874621654460237
RPL37A,GLYR1,0.913621271506768
RPL37A,REXO4,0.92585046037764
RPL37A,DDX31,0.979516306701631
RPL37A,RPL26L1,0.99849607382514
RPL37A,RPL18,0.85547212718723
RPL37A,WHSC1,0.933694192653947
RPL37A,C7orf50,0.88141431152386
RPL37A,RRP8,0.967837028361017
RPL37A,PAPD5,0.949169028016363
RPL37A,EBNA1BP2,0.965047706095487
RPL37A,UTP23,0.99958183680178
RPL37A,SURF6,0.83760560095856
RPL37A,NPM1,0.94024789328509
RPL37A,KIAA0020,0.96830714782895
RPL37A,RPS6,0.83526639349553
RPL37A,NOP2,0.97209010289793
RPL37A,ZC3HAV1,0.99880740033731
RPL37A,RPL36AL,0.95742000165965
RPL37A,GLTSCR2,0.76322775397484
RPL37A,TUBA8,0.999999461085717
RPL37A,LLPH,0.93671403387994
RPL37A,ABT1,0.85607761084609
RPL37A,SART3,0.89667537688163
RPL37A,RBM34,0.917841134122974
RPL37A,RPL5,0.820229811255319
RPL37A,RBBP5,0.865911170409006
RPL37A,RPS8,0.850562804394231
RPL37A,RPL32,0.77284654813729
RPL37A,NOC3L,0.979051061479748
RPL37A,BRIX1,0.968330788091343
RPL37A,LYAR,0.99985174823108
RPL37A,RPL15,0.96123932951641
RPL37A,FAM199X,0.999971819534127
RPL37A,RPL23A,0.98129358016662
RPL37A,GNL2,0.900722583452734
RPL37A,RPL36,0.99860946954714
RPL37A,RPL7A,0.99963132715656
RPL37A,CENPN,0.980876560911016
RPL37A,NSA2,0.91242414463413
RPL37A,FYTTD1,0.905789252881943
RPL37A,RPL28,0.90254408322241
RPL37A,RPS9,0.83830453392789
RPL37A,RPL7L1,0.81657104457022
RPL37A,MPHOSPH10,0.783542125993342
RPL37A,RPF2,0.83279212833077
RPL37A,RPL13,0.93623013469515
RPL37A,PRDM15,0.77199952129854
RPL37A,SRSF5,0.98988365985615
