,complex,gene_names
5336,882,CACNG2
5337,883,GRIA2
5338,883,AP3M2
5339,883,CACNG2
5340,884,MYC
5341,884,TFAP2C
5342,884,KDM5B
5343,885,AR
5344,885,CTNNB1
5345,885,CTNNBIP1
5346,886,RGS20
5347,886,MTNR1A
5348,886,GNAI1
5349,887,WIPF1
5350,887,WAS
5351,887,DOCK8
5352,888,DEPDC5
5353,888,NPRL3
5354,888,NPRL2
5355,889,SEH1L
5356,889,DEPDC5
5357,889,MIOS
5358,889,NPRL3
5359,889,WDR59
5360,889,SZT2
5361,889,SEC13
5362,889,NPRL2
5363,889,WDR24
5364,890,POLR2A
5365,890,SYMPK
5366,890,SSU72
5367,891,RASGRP1
5368,891,HRAS
5369,891,DGKZ
5370,892,PAX3
5371,892,TRIM28
5372,892,HDAC10
5373,893,KRIT1
5374,893,ITGB1BP1
5375,893,CCM2
5376,894,KRIT1
5377,894,MAP3K3
5378,894,CCM2
5379,895,RAB11A
5380,895,DYNC1LI1
5381,895,IKBKG
5382,896,ATG13
5383,896,ULK2
5384,896,RB1CC1
5385,897,WNK1
5386,897,CUL3
5387,897,KLHL3
5388,898,FOS
5389,898,JUN
5390,898,MAZ
5391,899,DYNLT3
5392,899,DYNLL1
5393,899,DYNLT1
5394,899,NUDCD3
5395,899,DYNC2H1
5396,899,DYNC2LI1
5397,899,DYNLRB2
5398,899,WDR60
5399,899,TCTEX1D2
5400,899,WDR34
5401,899,DYNLL2
5402,899,DYNLRB1
5403,900,HDAC1
5404,900,AJUBA
5405,900,GFI1
5406,901,SGK1
5407,901,MAPT
5408,901,YWHAQ
5409,902,HDAC2
5410,902,AJUBA
5411,902,GFI1
5412,903,HDAC3
5413,903,AJUBA
5414,903,GFI1
5415,904,TERT
5416,904,DKC1
5417,904,SMG6
5418,904,WRAP53
5419,904,NOP10
5420,904,NHP2
5421,904,GAR1
5422,905,PCM1
5423,905,BBS4
5424,905,CEP131
5425,906,TCP1
5426,906,CCT5
5427,906,CCT3
5428,906,CCT8
5429,906,CCT4
5430,906,CCT2
5431,906,BBS12
5432,906,BBS7
5433,906,BBS10
5434,906,MKKS
5435,907,GSK3B
5436,907,FBXW7
5437,907,CSF3R
5438,908,APOO
5439,908,MIC13
5440,908,MTX2
5441,908,CHCHD3
5442,908,IMMT
5443,908,APOOL
5444,908,MTX1
5445,908,SAMM50
5446,908,MINOS1
5447,908,DNAJC11
5448,908,CHCHD6
5449,909,PLCB3
5450,909,SLC9A3R2
5451,909,LPAR2
5452,910,ESR1
5453,910,IGF1R
5454,910,SHC1
5455,911,RAB11A
5456,911,RAB11FIP2
5457,911,MYO5B
5458,912,GYPC
5459,912,EPB41
5460,912,MPP1
5461,913,ANKS6
5462,913,NPHP3
5463,913,NEK8
5464,913,INVS
5465,914,USH2A
5466,914,GPR98
5467,914,PDZD7
5468,914,WHRN
5469,915,LIN7A
5470,915,DLG1
5471,915,MPP7
5472,916,MCM2
5473,916,HIST1H4A
5474,916,HIST1H3A
5475,916,SRSF1
5476,917,DLG1
5477,917,MPP7
5478,917,LIN7C
5479,918,SORBS3
5480,918,CTNNB1
5481,918,DLG5
5482,919,WNK4
5483,919,CUL3
5484,919,KLHL3
5485,920,TCEB1
5486,920,TCEB2
5487,920,CUL5
5488,920,ASB9
5489,921,DLL1
5490,921,CDH2
5491,921,CTNNB1
5492,922,REV3L
5493,922,POLK
5494,922,REV1
5495,922,MAD2L2
5496,923,NEDD8
5497,923,NPLOC4
5498,923,UFD1L
5499,923,NUB1
5500,924,HAX1
5501,924,AKT1
5502,924,CTTN
5503,924,GNA13
5504,925,SIVA1
5505,925,MAP3K7
5506,925,XIAP
5507,926,SLC2A1
5508,926,ADD2
5509,926,DMTN
5510,927,HAX1
5511,927,SLC25A5
5512,927,PHB
5513,927,VDAC2
5514,927,PHB2
5515,928,UBR5
5516,928,DDB1
5517,928,DYRK2
5518,928,VPRBP
5519,929,CUL4A
5520,929,DDB1
5521,929,DDIT4
5522,929,BTRC
5523,930,DDN
5524,930,MAGI2
5525,930,SH3KBP1
5526,931,PRKCZ
5527,931,DDR1
5528,931,WWC1
5529,932,ELK1
5530,932,ELK4
5531,932,FLI1
5532,932,EWS-FLI1
5533,933,TP53
5534,933,CDK1
5535,933,CDKN1A
5536,934,FAM98B
5537,934,DDX1
5538,934,C2ORF49
5539,934,C14ORF166
5540,934,RTCB
5541,935,WDHD1
5542,935,PCNA
5543,935,ESCO1
5544,935,CHTF18
5545,935,DDX11
5546,935,DSCC1
5547,936,WDR12
5548,936,BOP1
5549,936,PES1
5550,936,DDX27
5551,937,RAB27A
5552,937,KLC1
5553,937,SYTL3
5554,938,GRSF1
5555,938,DHX30
5556,938,FASTKD5
5557,938,DDX28
5558,938,FASTKD2
5559,939,DEAF1
5560,939,XRCC6
5561,939,XRCC5
5562,940,NGDN
5563,940,NOL10
5564,940,AATF
5565,941,CASP1
5566,941,CASP5
5567,941,NLRP1
5568,941,PYCARD
5569,942,DLGAP1
5570,942,DLG4
5571,942,SHANK3
5572,943,CASP1
5573,943,NLRP3
5574,943,PYCARD
5575,943,NLRP2
5576,943,CARD8
5577,944,CTNND1
5578,944,CTNNB1
5579,944,CDH11
5580,944,AMOT
5581,945,KMT2D
5582,945,KDM6B
5583,945,PAXIP1
5584,945,PITX2
5585,945,ASH2L
5586,946,AXIN1
5587,946,CTNNB1
5588,946,YAP1
5589,946,SETD7
5590,947,IKBKB
5591,947,CHUK
5592,947,MAP3K7
5593,947,TNF
5594,947,TNFRSF1A
5595,947,TRAF2
5596,947,BIRC3
5597,947,RIPK1
5598,947,TNIP1
5599,947,TRADD
5600,947,TAB1
5601,947,RNF31
5602,947,RBCK1
5603,947,TAB2
5604,947,IKBKG
5605,948,DNMT1
5606,948,TRIM28
5607,948,SETDB1
5608,948,ZNF304
5609,949,TNF
5610,949,TNFRSF1A
5611,949,TRAF2
5612,949,RIPK1
5613,949,TRADD
5614,950,AXIN1
5615,950,GSK3B
5616,950,FOXM1
5617,951,CTNNB1
5618,951,SOX4
5619,951,EP300
5620,952,PDLIM1
5621,952,CDH1
5622,952,CTNNB1
5623,953,TCF4
5624,953,CTNNB1
5625,953,OVOL2
5626,954,ELMSAN1
5627,954,HDAC2
5628,954,DNTTIP1
5629,954,HDAC1
5630,954,ZNF541
5631,955,NPHP1
5632,955,NPHP4
5633,955,BCAR1
5634,956,VPS8
5635,956,TGFBRAP1
5636,956,VPS33A
5637,956,VPS16
5638,956,VPS11
5639,956,VPS18
5640,957,VPS41
5641,957,VPS33A
5642,957,VPS39
5643,957,VPS16
5644,957,VPS11
5645,957,VPS18
5646,958,GNG2
5647,958,GNB1
5648,958,KCTD12
5649,959,GNG2
5650,959,GNB1
5651,959,KCTD8
5652,960,GNG2
5653,960,GNB1
5654,960,KCTD16
5655,961,CNOT1
5656,961,CNOT3
5657,961,CNOT2
5658,962,CNOT1
5659,962,DDX6
5660,962,EIF4ENIF1
5661,963,HSPA8
5662,963,DNAJB1
5663,963,DNAJC3
5664,964,HSP90AA1
5665,964,HSPA8
5666,964,DNAJC7
5667,965,NEK2
5668,965,SAV1
5669,965,STK3
5670,966,MT-CO1
5671,966,SURF1
5672,966,COA3
5673,967,MAGEA1
5674,967,TRIM31
5675,967,NSMCE4A
5676,968,FADD
5677,968,RIPK1
5678,968,CASP8
5679,969,BLOC1S1
5680,969,BLOC1S4
5681,969,BLOC1S6
5682,970,SNAPIN
5683,970,BLOC1S2
5684,970,DTNBP1
5685,971,FGA
5686,971,FGB
5687,971,FGG
5688,972,C1QA
5689,972,C1QB
5690,972,C1QC
5691,973,ATL1
5692,973,REEP1
5693,973,SPAST
5694,974,OIP5
5695,974,MIS18BP1
5696,974,MIS18A
5697,975,HAUS5
5698,975,HAUS3
5699,975,HAUS6
5700,975,HAUS4
5701,975,HAUS1
5702,975,HAUS7
5703,975,HAUS8
5704,975,HAUS2
5705,976,SCNN1A
5706,976,SCNN1B
5707,976,SCNN1G
5708,977,SCNN1B
5709,977,SCNN1G
5710,977,SCNN1D
5711,978,OFD1
5712,978,KIAA0753
5713,978,FOPNL
5714,979,MT-CO1
5715,979,MT-CO2
5716,979,MT-CO3
5717,979,COX6C
5718,979,COX4I1
5719,979,COX5A
5720,979,SURF1
5721,979,COX15
5722,979,CMC1
5723,979,COX14
5724,979,TIMM21
5725,979,COA1
5726,979,COX16
5727,979,COA3
5728,980,BANP
5729,980,SIN3B
5730,980,RBL1
5731,980,HDAC1
5732,980,RBL2
5733,980,SIN3A
5734,981,TIMM23
5735,981,HSD3B2
5736,981,TIMM50
5737,981,TOMM22
5738,982,AR
5739,982,EFCAB6
5740,982,PARK7
5741,983,AR
5742,983,MAK
5743,983,NCOA3
5744,984,TIMM8A
5745,984,TIMM13
5746,984,TIMM23
5747,985,TBCE
5748,985,ARL2
5749,985,TBCD
5750,985,TUBB
5751,986,VPS53
5752,986,VPS50
5753,986,VPS54
5754,986,VPS51
5755,986,VPS52
5756,987,TRAPPC3
5757,987,TRAPPC6A
5758,987,TRAPPC2
5759,987,TRAPPC10
5760,987,TRAPPC3L
5761,987,TRAPPC11
5762,987,TRAPPC6B
5763,987,TRAPPC5
5764,987,TRAPPC12
5765,987,TRAPPC9
5766,987,TRAPPC2L
5767,987,TRAPPC4
5768,987,TRAPPC8
5769,987,TRAPPC1
5770,988,SETD1A
5771,988,HCFC1
5772,988,CXXC1
5773,988,OGT
5774,988,SETD1B
5775,988,BOD1L1
5776,988,HCFC2
5777,988,BOD1
5778,988,WDR82
5779,988,ASH2L
5780,988,WDR5
5781,988,DPY30
5782,988,KDM6B
5783,989,BCL2
5784,989,BECN1
5785,989,PIK3C3
5786,989,PIK3R4
5787,989,UVRAG
5788,990,MICU2
5789,990,MCU
5790,990,MICU1
5791,990,SMDT1
5792,990,MCUB
5793,991,ERLIN1
5794,991,ERLIN2
5795,991,RNF170
5796,992,CAPZB
5797,992,KIAA1033
5798,992,CAPZA1
5799,992,KIAA0196
5800,992,FAM21C
5801,992,CCDC53
5802,992,WASH1
5803,993,COPS2
5804,993,GPS1
5805,993,CUL4B
5806,993,DDB1
5807,993,DTL
5808,994,CUL4A
5809,994,DDB1
5810,994,DTL
5811,995,TLE2
5812,995,CUL4B
5813,995,DDB1
5814,996,EED
5815,996,CUL4A
5816,996,DDB1
5817,997,WDR5
5818,997,CUL4A
5819,997,DDB1
5820,998,CUL4B
5821,998,DDB1
5822,998,WDR26
5823,999,CUL4A
5824,999,KDM6B
5825,999,DDB1
5826,1000,CUL4A
5827,1000,DDB1
5828,1000,WDR5B
5829,1001,CUL4A
5830,1001,DDB1
5831,1001,SNRNP40
5832,1002,CUL4A
5833,1002,DDB1
5834,1002,WDR61
5835,1003,CUL4B
5836,1003,DDB1
5837,1003,GRWD1
5838,1004,OTC
5839,1004,TOMM20
5840,1004,TOMM22
5841,1005,TOMM70
5842,1005,TOMM40
5843,1005,TOMM20
5844,1005,TOMM5
5845,1005,TOMM6
5846,1005,TOMM22
5847,1005,TOMM7
5848,1006,TOMM40
5849,1006,TOMM22
5850,1006,TOMM7
5851,1007,SOS1
5852,1007,EPS8
5853,1007,ABI1
5854,1008,SOS1
5855,1008,ABI1
5856,1008,EPS8L1
5857,1009,ESR1
5858,1009,EP300
5859,1009,NCOA1
5860,1010,SOS1
5861,1010,ABI1
5862,1010,EPS8L2
5863,1011,SOS1
5864,1011,ABI1
5865,1011,EPS8L3
5866,1012,PLN
5867,1012,ATP2A2
5868,1012,ILK
5869,1013,PLN
5870,1013,ATP2A2
5871,1013,SLN
5872,1014,VIM
5873,1014,MAPK3
5874,1014,KPNA2
5875,1015,HSP90AA1
5876,1015,ILK
5877,1015,CDC37
5878,1016,PLN
5879,1016,ATP2A1
5880,1016,SLN
5881,1017,ATP2A2
5882,1017,KPNA1
5883,1017,CALM1
5884,1017, CAL
5885,1017,CAMK2A
5886,1018,PHLPP1
5887,1018,USP1
5888,1018,AKT1
5889,1018,PHLPP2
5890,1018,WDR48
5891,1018,FANCD2
5892,1018,FANCI
5893,1019,VCP
5894,1019,UBXN4
5895,1019,UBQLN1
5896,1020,KIF5A
5897,1020,RAB11B
5898,1020,ZFYVE27
5899,1021,UNC5B
5900,1021,FLRT3
5901,1021,ADGRL3
5902,1022,ADGRL3
5903,1022,FLRT3
5904,1022,UNC5D
5905,1023,TLE1
5906,1023,CUL4A
5907,1023,DDB1
5908,1024,TLE3
5909,1024,CUL4B
5910,1024,DDB1
5911,1025,LRRC8E
5912,1025,LRRC8B
5913,1025,LRRC8D
5914,1025,LRRC8A
5915,1025,LRRC8C
5916,1026,OBSL1
5917,1026,CCDC8
5918,1026,CUL7
5919,1026,ANKRA2
5920,1027,OBSL1
5921,1027,TP53
5922,1027,RBX1
5923,1027,CUL7
5924,1027,CUL9
5925,1027,FBXW8
5926,1027,CCDC8
5927,1028,TTC21B
5928,1028,WDR19
5929,1028,IFT140
5930,1028,IFT122
5931,1028,WDR35
5932,1029,CDH5
5933,1029,FLT4
5934,1029,KDR
5935,1030,FLOT1
5936,1030,CBL
5937,1030,SORBS1
5938,1031,CDK2
5939,1031,CCNA1
5940,1031,E2F1
5941,1031,TFDP1
5942,1032,ABL1
5943,1032,BCAR1
5944,1032,ABI1
5945,1033,PKD1
5946,1033,BBS5
5947,1033,BBS1
5948,1033,TTC8
5949,1033,BBS4
5950,1034,AP5Z1
5951,1034,SPG11
5952,1034,AP5B1
5953,1034,AP5M1
5954,1034,AP5S1
5955,1034,ZFYVE26
5956,1035,MPP3
5957,1035,CADM1
5958,1035,EPB41L3
5959,1036,SLC4A1
5960,1036,ANK3
5961,1036,RHBG
5962,1037,WDR20
5963,1037,WDR48
5964,1037,USP12
5965,1038,WDR20
5966,1038,WDR48
5967,1038,USP46
5968,1039,COMMD9
5969,1039,COMMD1
5970,1039,CCDC22
5971,1039,COMMD8
5972,1039,COMMD5
5973,1039,FAM21C
5974,1039,CCDC93
5975,1039,C16ORF62
5976,1039,COMMD7
5977,1039,COMMD6
5978,1039,COMMD10
5979,1039,COMMD2
5980,1039,WASH1
5981,1039,COMMD4
5982,1039,COMMD3
5983,1040,PHKA1
5984,1040,CALM1
5985,1040, CAL
5986,1040,PHKG1
5987,1040,PHKB
5988,1041,TADA3
5989,1041,TAF10
5990,1041,ATXN7L3
5991,1041,TADA2B
5992,1041,KAT2A
5993,1041,TAF9B
5994,1041,USP22
5995,1041,TRRAP
5996,1042,ODC1
5997,1042,CCND1
5998,1042,OAZ1
5999,1043,TAF9B
6000,1043,ATXN7
6001,1043,ATXN7L2
6002,1043,SGF29
6003,1043,SAP130
6004,1043,TADA3
6005,1043,TAF5L
6006,1043,SUPT7L
6007,1043,KAT2A
6008,1043,TAF10
6009,1043,TADA2B
6010,1043,ENY2
6011,1043,ATXN7L3
6012,1043,TAF9
6013,1043,SUPT3H
6014,1043,TAF12
6015,1043,TADA1
6016,1043,USP22
6017,1043,TRRAP
6018,1043,ATXN7L1
6019,1043,TAF6L
6020,1043,ADA
6021,1043,SUPT20H
6022,1044,CCDC22
6023,1044,CUL2
6024,1044,COMMD1
6025,1045,SMAD4
6026,1045,SMAD2
6027,1045,WWTR1
6028,1046,SMAD3
6029,1046,SMAD4
6030,1046,WWTR1
6031,1047,EP300
6032,1047,KAT2B
6033,1047,TBX5
6034,1047,WWTR1
6035,1048,CTNNB1
6036,1048,YAP1
6037,1048,TBX5
6038,1049,KAT2A
6039,1049,WDR5
6040,1049,MBIP
6041,1049,POLE4
6042,1049,TADA2A
6043,1049,MAP3K7
6044,1049,POLE3
6045,1049,ZZZ3
6046,1049,UBAP2L
6047,1049,SGF29
6048,1049,KAT14
6049,1049,YEATS2
6050,1049,TADA3
6051,1049,DR1
6052,1050,CCDC22
6053,1050,CUL1
6054,1050,COMMD8
6055,1051,CCDC22
6056,1051,CUL3
6057,1051,COMMD8
6058,1052,AP3B1
6059,1052,NEDD4
6060,1052,CAPZB
6061,1052,DNM2
6062,1052,CAPZA1
6063,1052,CLTC
6064,1052,KIAA0196
6065,1052,KIAA1033
6066,1052,FKBP15
6067,1052,FAM21A
6068,1052,ARHGEF1
6069,1052,ARHGEF2
6070,1052,DOCK7
6071,1052,PI4K2A
6072,1053,DVL2
6073,1053,NPHP4
6074,1053,RPGRIP1L
6075,1053,INVS
6076,1054,TNF
6077,1054,TNFRSF1B
6078,1054,XPNPEP3
6079,1055,PIP5K1B
6080,1055,PI4K2A
6081,1055,DVL1
6082,1056,SLC9A3R1
6083,1056,CXCR2
6084,1056,PLCB3
6085,1057,TUBB
6086,1057,TUBA1A
6087,1057,TBCD
6088,1058,TBCE
6089,1058,TUBA1A
6090,1058,TBCB
6091,1059,STK4
6092,1059,STK3
6093,1059,DLG5
6094,1060,KCNQ4
6095,1060,CALM1
6096,1060, CAL
6097,1061,RAD1
6098,1061,HUS1
6099,1061,RAD9B
6100,1062,RAD1
6101,1062,RAD9B
6102,1062,HUS1B
6103,1063,PCNA
6104,1063,HIST2H2AC
6105,1063,HIST2H2BE
6106,1063,DNTTIP2
6107,1064,PRAME
6108,1064,TCEB1
6109,1064,TCEB2
6110,1065,PDE6D
6111,1065,RPGR
6112,1065,INPP5E
6113,1066,EIF4A3
6114,1066,MAGOH
6115,1066,SMG1
6116,1066,UPF3B
6117,1066,UPF2
6118,1066,RBM8A
6119,1067,SZT2
6120,1067,ITFG2
6121,1067,C12ORF66
6122,1067,KPTN
6123,1068,BIRC5
6124,1068,RASA1
6125,1068,AURKB
6126,1069,NOS1AP
6127,1069,SCRIB
6128,1069,VANGL1
6129,1070,UBE2A
6130,1070,UBR4
6131,1070,KCMF1
6132,1071,VDAC1
6133,1071,PPIF
6134,1071,SPG7
6135,1072,PODXL
6136,1072,EZR
6137,1072,CLIC5
6138,1073,EZR
6139,1073,SLC9A3R2
6140,1073,SCHIP1
6141,1074,ACTN4
6142,1074,SLC9A3
6143,1074,SLC9A3R2
6144,1075,SLC9A3R1
6145,1075,EGFR
6146,1075,PTEN
6147,1076,SLC9A3R1
6148,1076,EZR
6149,1076,SLC34A1
6150,1077,SLC9A3R1
6151,1077,EZR
6152,1077,PDZK1
6153,1078,SLC9A3R2
6154,1078,TRIP6
6155,1078,LPAR2
6156,1079,MET
6157,1079,ITGB4
6158,1079,S1PR1
6159,1080,MAPK3
6160,1080,S1PR3
6161,1080,S1PR1
6162,1080,S1PR2
6163,1080,MAPK1
6164,1080,S1PR5
6165,1080,KDR
6166,1080,PRKCA
6167,1081,GNAI2
6168,1081,IGF1R
6169,1081,CXCR4
6170,1081,GNB1
6171,1082,DRD4
6172,1082,CUL3
6173,1082,KLHL12
6174,1083,ATG13
6175,1083,ULK1
6176,1083,ATG14
6177,1083,PIK3C3
6178,1084,APOL1
6179,1084,HPR
6180,1084,C3
6181,1084,APOA1
6182,1085,APOL1
6183,1085,HPR
6184,1085,IGHM
6185,1085,APOA1
6186,1085,FN1
6187,1086,S100A9
6188,1086,NOS2
6189,1086,S100A8
6190,1087,FGFR1
6191,1087,KLB
6192,1087,FGF21
6193,1088,FGF21
6194,1088,KLB
6195,1088,FGFR4
6196,1089,SYNCRIP
6197,1089,STAU1
6198,1089,RPL26
6199,1089,RPS6
6200,1089,YBX1
6201,1089,HNRNPU
6202,1089,DHX9
6203,1089,ELAVL1
6204,1089,IGF2BP1
6205,1090,LCK
6206,1090,EPHA1
6207,1090,PIK3R1
6208,1090,PTK2B
6209,1091,EMSY
6210,1091,CCAR2
6211,1091,ZNF335
6212,1092,IRF2BP2
6213,1092,IRF2BP1
6214,1092,IRF2BPL
6215,1093,PRMT5
6216,1093,RUNX1
6217,1093,CBFB
6218,1093,COPRS
6219,1094,LAS1L
6220,1094,PELP1
6221,1094,SENP3
6222,1094,TEX10
6223,1094,WDR18
6224,1094,NOL9
6225,1095,PRMT5
6226,1095,ERH
6227,1095,PRMT1
6228,1095,WDR77
6229,1095,CHTOP
6230,1096,ERLIN2
6231,1096,HSPA5
6232,1096,HSP90B1
6233,1096,BSG
6234,1096,OS9
6235,1096,SYVN1
6236,1096,FAF2
6237,1096,ERLEC1
6238,1096,DERL2
6239,1096,FAM8A1
6240,1096,SEL1L
6241,1096,UBE2J1
6242,1096,AUP1
6243,1097,HERC2
6244,1097,UBE3A
6245,1097,MAPK6
6246,1097,NEURL4
6247,1098,UBL4A
6248,1098,BAG6
6249,1098,GET4
6250,1099,NR3C1
6251,1099,CBX3
6252,1099,EHMT2
6253,1100,NR3C1
6254,1100,CBX3
6255,1100,EHMT1
6256,1101,ERLIN2
6257,1101,TMUB1
6258,1101,AMFR
6259,1102,INSIG1
6260,1102,TMEM173
6261,1102,AMFR
6262,1103,BAG6
6263,1103,FAF2
6264,1103,AMFR
6265,1104,FAAP100
6266,1104,FANCB
6267,1104,FANCL
6268,1105,OS9
6269,1105,FAF2
6270,1105,SEL1L
6271,1105,UBE2J1
6272,1105,AUP1
6273,1106,AXIN1
6274,1106,LAMTOR5
6275,1106,ATP6V1B2
6276,1106,ATP6V0C
6277,1106,ATP6V1A
6278,1106,PRKAG1
6279,1106,ATP6V0D1
6280,1106,LAMTOR4
6281,1106,PRKAA1
6282,1106,STK11
6283,1106,LAMTOR1
6284,1106,LAMTOR3
6285,1106,LAMTOR2
6286,1106,PRKAB1
6287,1107,PI4KA
6288,1107,TTC7B
6289,1107,GSPT2
6290,1107,FAM126A
6291,1108,PPHLN1
6292,1108,MPHOSPH8
6293,1108,FAM208A
6294,1109,TUBG1
6295,1109,TUBGCP3
6296,1109,TUBGCP6
6297,1109,TUBGCP5
6298,1109,TUBGCP2
6299,1109,TUBGCP4
6300,1110,SKP1
6301,1110,CUL1
6302,1110,FBXO10
6303,1111,IRAK1
6304,1111,PELI1
6305,1111,IRAK4
6306,1111,TRAF6
6307,1112,GSK3B
6308,1112,FBXW7
6309,1112,CDX2
6310,1113,CTNNB1
6311,1113,YBX1
6312,1113,FERMT2
6313,1114,ITGB3
6314,1114,FGF1
6315,1114,FGFR1
6316,1115,EZH2
6317,1115,EED
6318,1115,SUZ12
6319,1115,HIC1
6320,1115,PHF19
6321,1116,ELN
6322,1116,FBN1
6323,1116,FBLN2
6324,1117,ELN
6325,1117,FBN1
6326,1117,FBLN5
6327,1118,FER
6328,1118,PTK2
6329,1118,CTTN
6330,1119,LIMS1
6331,1119,ILK
6332,1119,PARVA
6333,1120,ILK
6334,1120,LIMS2
6335,1120,PARVA
6336,1121,MMP14
6337,1121,BCAR1
6338,1121,PTK2
6339,1122,MAPK1
6340,1122,PXN
6341,1122,PTK2
6342,1123,PAK1
6343,1123,ARHGEF7
6344,1123,GIT2
6345,1124,AKT1
6346,1124,FOXO1
6347,1124,WDFY2
6348,1125,VAMP2
6349,1125,PRKCZ
6350,1125,WDFY2
6351,1126,TRIM28
6352,1126,ZFP90
6353,1126,FOXP3
6354,1127,PRMT5
6355,1127,SNAI1
6356,1127,AJUBA
6357,1128,PRKCZ
6358,1128,SQSTM1
6359,1128,TRAF6
6360,1129,MAPK3
6361,1129,MAPK1
6362,1129,PXN
6363,1129,ARHGEF2
6364,1130,LRP5
6365,1130,TSPAN12
6366,1130,NDP
6367,1130,FZD4
6368,1131,LRP6
6369,1131,PTH
6370,1131,PTH1R
6371,1132,LGR5
6372,1132,LRP6
6373,1132,FZD5
6374,1133,IDH3B
6375,1133,IDH3A
6376,1133,IDH3G
6377,1134,ITGB1
6378,1134,LGALS3
6379,1134,ITGA3
6380,1134,CSPG4
6381,1135,GFRA3
6382,1135,RET
6383,1135,ARTN
6384,1136,RAB3A
6385,1136,CHM
6386,1136,RABGGTA
6387,1137,DHX15
6388,1137,GCFC2
6389,1137,TFIP11
6390,1138,GATC
6391,1138,GATB
6392,1138,QRSL1
6393,1139,DYNC1I1
6394,1139,DCTN1
6395,1139,BICD2
6396,1140,AXIN1
6397,1140,GSK3B
6398,1140,GID8
6399,1141,SPTLC2
6400,1141,SPTLC1
6401,1141,SPTSSB
6402,1142,SPTLC2
6403,1142,SPTLC1
6404,1142,SPTSSA
6405,1143,JUN
6406,1143,PRR7
6407,1143,FBXW7
6408,1144,PTMA
6409,1144,MARCKSL1
6410,1144,ACTB
6411,1144,SET
6412,1145,ACTB
6413,1145,ANP32A
6414,1145,PTMA
6415,1145,C1QBP
6416,1145,SLC25A3
6417,1145,PSMA1
6418,1146,ANP32B
6419,1146,PTMA
6420,1146,ANP32A
6421,1146,RAB11A
6422,1147,SLC25A5
6423,1147,ANP32A
6424,1147,PTMA
6425,1147,ANP32B
6426,1147,PSMA3
6427,1148,VCL
6428,1148,PTK2
6429,1148,THSD1
6430,1148,TLN1
6431,1149,CYFIP1
6432,1149,ABI3
6433,1149,WASF2
6434,1150,ITGB3
6435,1150,FGF1
6436,1150,ITGAV
6437,1151,PLOD3
6438,1151,ADIPOQ
6439,1151,COLGALT1
6440,1152,SEPHS1
6441,1152,TRNAU1AP
6442,1152,SEPHS2
6443,1152,SEPSECS
6444,1153,PPP2R1A
6445,1153,PPP2R2A
6446,1153,PPP2CA
6447,1153,GRIN3A
6448,1154,GNB1
6449,1154,GNAI1
6450,1154,GNGT1
6451,1155,GNB2
6452,1155,GNAI1
6453,1155,GNGT1
6454,1156,GNB3
6455,1156,GNAI1
6456,1156,GNGT1
6457,1157,GNAI1
6458,1157,GNGT1
6459,1157,GNB4
6460,1158,GNB5
6461,1158,GNAI1
6462,1158,GNGT1
6463,1159,GNG2
6464,1159,GNB1
6465,1159,GNAI1
6466,1160,GNG2
6467,1160,GNB2
6468,1160,GNAI1
6469,1161,GNB3
6470,1161,GNG2
6471,1161,GNAI1
6472,1162,GNG2
6473,1162,GNAI1
6474,1162,GNB4
6475,1163,GNB5
6476,1163,GNG2
6477,1163,GNAI1
6478,1164,GNB1
6479,1164,GNG3
6480,1164,GNAI1
6481,1165,GNB2
6482,1165,GNAI1
6483,1165,GNG3
6484,1166,GNB3
6485,1166,GNAI1
6486,1166,GNG3
6487,1167,GNAI1
6488,1167,GNG3
6489,1167,GNB4
6490,1168,GNB5
6491,1168,GNAI1
6492,1168,GNG3
6493,1169,NR3C1
6494,1169,UPF1
6495,1169,DCP1A
6496,1169,PNRC2
6497,1170,GNB1
6498,1170,GNG4
6499,1170,GNAI1
6500,1171,GNG4
6501,1171,GNB2
6502,1171,GNAI1
6503,1172,GNB3
6504,1172,GNG4
6505,1172,GNAI1
6506,1173,GNG4
6507,1173,GNAI1
6508,1173,GNB4
6509,1174,GNB5
6510,1174,GNG4
6511,1174,GNAI1
6512,1175,GNB1
6513,1175,GNG5
6514,1175,GNAI1
6515,1176,GNB2
6516,1176,GNAI1
6517,1176,GNG5
6518,1177,MAPK1
6519,1177,BLVRA
6520,1177,PRKCD
6521,1178,SSTR5
6522,1178,PLCB3
6523,1178,PDZK1
6524,1179,SSTR1
6525,1179,PLCB3
6526,1179,PDZK1
6527,1180,SSTR2
6528,1180,PLCB3
6529,1180,PDZK1
6530,1181,SSTR3
6531,1181,PLCB3
6532,1181,PDZK1
6533,1182,SSTR4
6534,1182,PLCB3
6535,1182,PDZK1
6536,1183,IFNW1
6537,1183,IFNAR1
6538,1183,IFNAR2
6539,1184,IFNA2
6540,1184,IFNAR2
6541,1184,IFNAR1
6542,1185,PIAS1
6543,1185,SUMO1
6544,1185,UBE2I
6545,1186,KRIT1
6546,1186,RAP1B
6547,1186,HEG1
6548,1187,GNB3
6549,1187,GNAI1
6550,1187,GNG5
6551,1188,GNAI1
6552,1188,GNG5
6553,1188,GNB4
6554,1189,GNB5
6555,1189,GNAI1
6556,1189,GNG5
6557,1190,WDR41
6558,1190,SMCR8
6559,1190,C9ORF72
6560,1191,ATG13
6561,1191,ULK1
6562,1191,RB1CC1
6563,1191,SMCR8
6564,1191,C9ORF72
6565,1191,ATG101
