,target,prey,confidence
16441,YWHAZ,TP53BP2,A
16442,YWHAZ,RBM26,B-
16443,YWHAZ,PRR14L,B
16444,YWHAZ,CWC27,B+
16445,YWHAZ,NBEAL2,B-
16446,YWHAZ,RAB11FIP2,B-
16447,YWHAZ,CCDC84,B-
16448,YWHAZ,KLHL7,B
16449,YWHAZ,PHF3,B-
16450,YWHAZ,SNRNP40,B
16451,YWHAZ,PRPF18,B
16452,YWHAZ,SRSF8,B
16453,YWHAZ,RBM27,B-
16454,YWHAZ,B4GALT7,B
16455,YWHAZ,DNAJB4,B
16456,YWHAZ,IRS2,B-
16457,YWHAZ,TIMM13,B
16458,TUBE1,HIGD1A,B
16459,TUBE1,SEC22B,B-
16460,TUBE1,BAG2,B
16461,TUBE1,TFRC,B
16462,TUBE1,NR3C1,B
16463,TUBE1,HSP90AB1,B
16464,TUBE1,LAMA1,B
16465,TUBE1,STIP1,A+
16466,TUBE1,CCT5,B
16467,TUBE1,CCT3,B-
16468,TUBE1,ETF1,B
16469,TUBE1,CCT2,B-
16470,TUBE1,UHRF1BP1,B
16471,TUBE1,LAMTOR1,B-
16472,TUBE1,IPO4,B
16473,TUBE1,C12orf23,B
16474,TUBE1,SDF4,B-
16475,TUBE1,C8orf33,B-
16476,TUBE1,TUBE1,A+
16477,TUBE1,SRPRB,B
16479,ANAPC16,ANAPC15,C+
16481,ANAPC16,SF3B2,B-
16482,ANAPC16,NEK2,C+
16487,ANAPC16,ANAPC13,A+
16489,ANAPC16,RAD18,B-
16491,ANAPC16,ANAPC7,A+
16492,ANAPC16,ANAPC5,A+
16493,ANAPC16,ANAPC2,A+
16494,ANAPC16,FBXO5,A+
16495,ANAPC16,FZR1,A+
16496,ANAPC16,ANAPC10,A+
16497,ANAPC16,CLIC4,B-
16498,ALDH4A1,SMAD2,B-
16499,ALDH4A1,RAF1,B-
16500,ALDH4A1,ALDH4A1,A+
16502,DYNLRB1,DYNLT3,A+
16503,DYNLRB1,DCTN1;DKFZp686E0752,A+
16504,DYNLRB1,DCTN2,A
16505,DYNLRB1,DYNC1LI2,A+
16506,DYNLRB1,RANGAP1,B-
16507,DYNLRB1,ACTR1A,A
16508,DYNLRB1,DYNC1I2,A
16509,DYNLRB1,DYNC1H1,A+
16510,DYNLRB1,UBR2,B
16511,DYNLRB1,CCDC82,B+
16512,DYNLRB1,WDR60,A+
16513,DYNLRB1,WDR34,A+
16514,DYNLRB1,DYNLRB1,A+
16515,DYNLRB1,LUC7L,B-
16516,DYNLRB1,DYNC1LI1,A+
16517,KCNK1,C5orf44,B
16518,KCNK1,ATP5A1,A+
16519,KCNK1,SEC61A1,B
16520,KCNK1,SLC43A3,B
16521,KCNK1,SLC39A7,A+
16522,KCNK1,VKORC1,A+
16523,KCNK1,PON2,B
16524,KCNK1,H3BN98,A
16525,KCNK1,ESYT2,A+
16526,KCNK1,TMCO1,B-
16527,KCNK1,KCNK1,A+
16528,KCNK1,SURF4,A+
16529,KCNK1,ABCB7,B+
16530,KCNK1,SEC22B,B
16531,KCNK1,ATP5H,A+
16532,KCNK1,TFRC,B
16533,KCNK1,ATP5B,A
16534,KCNK1,SNRPA1,B-
16535,KCNK1,ATP5F1,A+
16536,KCNK1,ATP5A1,A
16537,KCNK1,ATP5D,A+
16538,KCNK1,ABCC1,A+
16539,KCNK1,ATP5C1,B
16540,KCNK1,ATP5O,A
16541,KCNK1,CPT1A,B
16542,KCNK1,CLCN7,B
16543,KCNK1,ATP5I,A-
16544,KCNK1,SEC61B,B
16545,KCNK1,CXCR4,B+
16546,KCNK1,CAV1,B-
16547,KCNK1,RBM39,B-
16548,KCNK1,SLC1A5,A
16549,KCNK1,ATP6AP1,A
16551,KCNK1,KTN1,B
16552,KCNK1,C2orf18,B+
16553,KCNK1,GOLGA5,A+
16554,KCNK1,SLC38A5,A+
16555,KCNK1,TMEM131,B-
16556,KCNK1,GCN1L1,B-
16557,KCNK1,TNPO1,B
16558,KCNK1,NCLN,A+
16559,KCNK1,CERS2;LASS2,A+
16560,KCNK1,SLC35E1,B
16561,KCNK1,CLPTM1L,B
16562,KCNK1,DERL2,A+
16563,KCNK1,DDX20,B-
16564,KCNK1,AUP1,B-
16565,CHEK1,PKD2,B-
16566,CHEK1,RAVER1,B-
16567,CHEK1,CHEK1,A+
16568,CHEK1,ACSL3,B-
16569,CHEK1,HDGFRP2,B-
16570,CHEK1,WHSC2,B-
16571,CHEK1,ZCCHC17,B-
16572,CASC5,SPC24,A+
16573,CASC5,NDC80,A+
16574,CASC5,ZWINT,A+
16575,CASC5,SSB,B
16576,CASC5,BRD3,B-
16577,CASC5,PMF1,A+
16579,CASC5,CASC5,A+
16580,CASC5,NSL1,B+
16581,CASC5,NUF2,A+
16582,CASC5,MIS12,A+
16583,CASC5,C20orf172;DSN1,A+
16584,CASC5,SPC25,B+
16585,PCGF1,SEC61A1,B-
16586,PCGF1,MRPL52,B
16587,PCGF1,SCAMP3,B-
16588,PCGF1,MED14,B
16589,PCGF1,TRIM27,A+
16590,PCGF1,BCL6,A+
16591,PCGF1,MRPS15,B
16592,PCGF1,RING1,A
16593,PCGF1,BCORL1,A+
16594,PCGF1,BCOR,A
16595,PCGF1,NOP9,A
16596,PCGF1,YAF2,A+
16597,PCGF1,RYBP,A+
16598,PCGF1,NUP37,B-
16599,PCGF1,KDM2B,A+
16600,PCGF1,USP7,A+
16601,PCGF1,YIPF5,B
16602,PCGF1,EVI5L,A+
16603,PCGF1,CCDC124,B
16604,PCGF1,HOOK2,B
16605,PCGF1,THAP11,B-
16606,PCGF1,PTCD3,B-
16607,PCGF1,UHRF1,B
16608,PCGF1,RNF2,B
16609,PCGF1,PCGF1,A+
16610,PCGF1,WHSC2,B
16611,PCGF1,ACTL8,A+
16612,PCGF1,LYRM4,A+
16613,DLG3,WDR91,B-
16614,DLG3,AP3B1,B-
16615,DLG3,COBLL1,B-
16616,DLG3,MRPL22,B-
16617,DLG3,DLG1,A+
16618,DLG3,KCTD2,A-
16619,DLG3,RB1CC1,B-
16620,DLG3,DLG3,A+
16621,DLG3,ZFP91,B-
16622,DLG3,MRPS26,B-
16623,DLG3,MRPL18,B-
16624,DLG3,SS18L2,A-
16625,DLG3,ACAD8,B-
16626,SMC1A,PDS5B,A
16627,SMC1A,CDCA5,A+
16628,SMC1A,AKR7A2,B
16629,SMC1A,PEX1,B-
16630,SMC1A,RAD21,A+
16631,SMC1A,SAP30,B
16632,SMC1A,BPTF,B
16633,SMC1A,HLTF,B-
16634,SMC1A,KCTD2,B-
16635,SMC1A,SMC1A,A+
16636,SMC1A,PDS5A,A
16637,SMC1A,HAUS3,B
16638,SMC1A,WAPAL,A
16639,SMC1A,STAG2,A
16640,SMC1A,GANC,B-
16641,SMC1A,DDI1,B-
16642,SMC1A,DKFZp781D1416;STAG1,A
16643,SMC1A,USP13,A
16644,SMC1A,KIAA1191,B
16645,SMC1A,GCC1,B
16646,SMC1A,C20orf72,A-
16647,SMC1A,LSM14B,B
16648,SMC1A,NUF2,B-
16649,SMC1A,OSBPL3,B-
16651,SMC1A,MTUS1,B
16652,SMC1A,PRPF19,B-
16653,SMC1A,SMC3,A+
16654,SMS,SMS,A+
16655,SMS,BAP1,A-
16656,SMS,ETFA,B-
16657,SMS,ATP6V1C1,B
16659,SMS,XIAP,A
16660,SMS,STXBP2,B-
16661,SMS,PRRC2B,B
16662,SMS,HEATR3,B-
16663,SMS,PPP1R13L,B-
16664,SMS,CMBL,A-
16665,SMS,PDRG1,A-
16666,UBE2A,CD59,B
16667,UBE2A,UBE2A,A+
16668,UBE2A,XIAP,B-
16669,UBE2A,TAX1BP1,B
16670,UBE2A,FAM134C,B-
16671,UBE2A,FBXL6,A
16672,UBE2A,ZNF512B,B-
16673,UBE2A,RAD18,A+
16674,UBE2A,ATXN10,A-
16675,HUWE1,WDR91,B-
16676,HUWE1,NCOA4,B
16677,HUWE1,PRSS1;PRSS2;TRY6,B
16678,HUWE1,HUWE1,A+
16679,HUWE1,NDUFA13;YJEFN3,B-
16680,HUWE1,OGT,A
16681,HUWE1,NDUFS5,A+
16682,HUWE1,DNAJA2,B-
16683,HUWE1,RAD51D,A-
16684,HUWE1,FURIN,B-
16685,HUWE1,UQCRC2,B-
16686,HUWE1,HTT,A-
16687,HUWE1,SSR1,B-
16688,HUWE1,MAGEA1,A
16689,HUWE1,CPT1A,B-
16690,HUWE1,ELL,B-
16691,HUWE1,RBM10,B-
16692,HUWE1,CDC20,B-
16693,HUWE1,NNT,B-
16694,HUWE1,KCTD2,A-
16695,HUWE1,C16orf72,A+
16696,HUWE1,VAMP2;VAMP3,A-
16697,HUWE1,C18orf21,B-
16698,HUWE1,LRRC16A,A+
16701,HUWE1,AHNAK2,A-
16702,HUWE1,CDKN2A,B-
16703,HUWE1,CDYL2,B-
16704,HUWE1,RB1CC1,A-
16705,HUWE1,MAML1,A
16706,HUWE1,USP7,B-
16707,HUWE1,NCLN,B-
16708,HUWE1,KIAA1191,B
16709,HUWE1,AKAP9,B-
16710,HUWE1,UTP23,B-
16711,HUWE1,SFXN3,B-
16712,HUWE1,LSM14B,B-
16713,HUWE1,KLF16,B
16714,HUWE1,KIF13A,A+
16715,HUWE1,SLC25A19,B
16716,GSK3B,CDCA7L,B-
16717,GSK3B,SBSN,B-
16718,GSK3B,SYNPO2,B-
16719,GSK3B,ZCCHC14,A+
16721,GSK3B,MPZL1,B-
16722,GSK3B,TFAP2A,B-
16723,GSK3B,PRKACB,A+
16725,GSK3B,NDUFV3,B-
16726,GSK3B,ZNF273;ZNF429,B-
16727,GSK3B,TAF5,B-
16728,GSK3B,RBM26,A-
16729,GSK3B,BCOR,B-
16730,GSK3B,NUDT18,B-
16731,GSK3B,RAB11FIP2,B-
16732,GSK3B,ZER1,A-
16733,GSK3B,NT5DC3,A-
16734,GSK3B,REPS2,A-
16735,GSK3B,SLCO4A1,A+
16736,GSK3B,SHARPIN,A+
16737,GSK3B,EPB41L4B,B-
16738,GSK3B,MTRR,A
16739,VAMP2,FAM127A;FAM127B;FAM127C,B-
16740,VAMP2,VAMP2,A+
16741,VAMP2,STX7,A+
16742,VAMP2,DNAJC13,B-
16743,VAMP2,DDX60L,A-
16744,VAMP2,ARHGEF17,B-
16745,VAMP2,LYST,B-
16746,VAMP2,OSBPL2,A+
16747,RABEP2,KCTD7;RABGEF1,A+
16748,RABEP2,CDC42BPA,B-
16749,RABEP2,ELMO3,B-
16750,RABEP2,RABEP2,A+
16751,ERCC6L,YME1L1,B
16752,ERCC6L,DHRS2,A-
16753,ERCC6L,SLC43A3,B
16754,ERCC6L,NAP1L4;NAP1L4b,B-
16755,ERCC6L,NDUFA13;YJEFN3,B
16756,ERCC6L,RPL17,B-
16757,ERCC6L,ZNHIT3,B
16758,ERCC6L,SCAMP3,B
16759,ERCC6L,TIMM23;TIMM23B,B
16760,ERCC6L,UTP20,B-
16761,ERCC6L,ATP5H,B-
16762,ERCC6L,ATP5L,B-
16763,ERCC6L,PHF14,A-
16764,ERCC6L,NDUFB4,B-
16765,ERCC6L,UQCRC2,B-
16766,ERCC6L,KDSR,A
16768,ERCC6L,RABL6,B-
16769,ERCC6L,NOP9,B
16770,ERCC6L,DYNC2LI1,B-
16771,ERCC6L,YIPF5,B-
16772,ERCC6L,THAP11,B-
16773,ERCC6L,CLPTM1L,B-
16774,ERCC6L,MRPL18,B
16775,ERCC6L,RPF1,B-
16776,ERCC6L,SRA1,B
16777,ERCC6L,DDX28,B
16778,HOMER1,FRYL,A+
16779,HOMER1,COBLL1,B-
16780,HOMER1,RBBP8,B
16781,HOMER1,KIF3B,B-
16782,HOMER1,MPZL1,B
16783,HOMER1,PSRC1,B-
16784,HOMER1,HOMER1,A+
16785,HOMER1,LMAN2L,B+
16786,HOMER1,HOMER3,A+
16787,ACTB,GNAS,B+
16788,ACTB,CSNK1G3,A
16789,ACTB,CYBRD1,B+
16790,ACTB,STOM,A
16791,ACTB,CAP2,A-
16792,ACTB,RRAS2,A+
16793,ACTB,SEC24B,B-
16794,ACTB,SRI,A-
16795,ACTB,CHCHD3,B+
16796,ACTB,FLII,A+
16797,ACTB,MYO6,A+
16798,ACTB,DST,B+
16799,ACTB,LIMCH1,A+
16800,ACTB,LMO7,B+
16801,ACTB,GSN,A+
16802,ACTB,SPECC1L,B+
16803,ACTB,KIAA1211,B
16804,ACTB,DCTN2,A-
16805,ACTB,TJP2,B+
16806,ACTB,RAB5C,A
16807,ACTB,PPP1R12B,B+
16808,ACTB,TJP1,B+
16809,ACTB,STON2,B+
16810,ACTB,PPP1R18,A+
16811,ACTB,ABLIM1,B+
16812,ACTB,PICALM,A+
16813,ACTB,TPM1,B+
16814,ACTB,SEC16A,A+
16815,ACTB,MYO18A,B+
16816,ACTB,SORBS2,B+
16817,ACTB,SIPA1L1,B+
16818,ACTB,RPL22,B
16819,ACTB,ACTG1,A+
16820,ACTB,MYO1C,C
16821,ACTB,CLIC1,B+
16822,ACTB,PIK3C2A,A+
16823,ACTB,PPP1R12A,A+
16824,ACTB,SEC16A,A
16825,ACTB,ARPC1B,A+
16826,ACTB,ARPC2,A+
16827,ACTB,ARPC3,B+
16828,ACTB,ARPC5,A+
16829,ACTB,DAPK3,B+
16830,ACTB,ACTN4,B+
16831,ACTB,MYO1B,B+
16832,ACTB,SIPA1L3,B+
16833,ACTB,SRGAP2,B-
16834,ACTB,COBL,B+
16835,ACTB,HIP1R,A
16836,ACTB,FLNB,B+
16837,ACTB,FLOT1,B+
16838,ACTB,AP2A2,A+
16839,ACTB,SVIL,A+
16840,ACTB,AP2A1,A+
16841,ACTB,GNAI2,A+
16842,ACTB,TPM3,B+
16843,ACTB,PFN1,B-
16844,ACTB,TPM2,A+
16846,ACTB,LGALS1,A+
16847,ACTB,CLTA,A+
16848,ACTB,CLTB,A+
16849,ACTB,ALPI,A-
16850,ACTB,RALA,A
16851,ACTB,PLS3,B
16852,ACTB,CPM,A+
16853,ACTB,MYL6B,A+
16854,ACTB,TCP1,B-
16855,ACTB,COL5A1,A-
16856,ACTB,FLNA,A+
16857,ACTB,TMOD1,A+
16858,ACTB,GNA11,A
16859,ACTB,MAT2A,B
16860,ACTB,EPS15,A+
16861,ACTB,CAPZA2,A+
16862,ACTB,CAPZB,A+
16863,ACTB,CCT3,B-
16864,ACTB,CCT8,A-
16865,ACTB,CCT4,A-
16866,ACTB,CAPZA1,B+
16867,ACTB,CLTCL1,A
16868,ACTB,PSMD4,A
16869,ACTB,ACTB,B+
16870,ACTB,CDC42,B
16871,ACTB,RAB14,B+
16872,ACTB,ACTR3,A+
16873,ACTB,ACTR2,A+
16874,ACTB,PPP1CA,B+
16875,ACTB,RAB1A,B+
16876,ACTB,AP2B1,B+
16877,ACTB,GNAI1,B
16878,ACTB,TPM4,B+
16879,ACTB,ACTA1;ACTA2;ACTC1;ACTG2,B+
16880,ACTB,ST5,B+
16881,ACTB,BASP1,B+
16882,ACTB,DAB2,A+
16883,ACTB,CLTC,B+
16884,ACTB,SPTBN1,B+
16885,ACTB,CAP1,A-
16886,ACTB,AHNAK,A+
16887,ACTB,FCHO2,A+
16888,ACTB,NEXN,A+
16889,ACTB,TWF1,A+
16890,ACTB,MYO1E,A+
16893,ACTB,SPTAN1,B+
16894,ACTB,DSG2,B+
16895,ACTB,CTTN,B+
16896,ACTB,FLOT2,B+
16897,ACTB,ITPR3,A+
16898,ACTB,CLINT1,B-
16899,ACTB,CLINT1,A+
16900,ACTB,MVP,B-
16901,ACTB,NOLC1,B+
16902,ACTB,DBN1,A+
16903,ACTB,IMMT,B+
16904,ACTB,INF2,A+
16905,ACTB,KIAA0753,A-
16906,ACTB,AAK1,B
16907,ACTB,LRRFIP1,A+
16908,ACTB,TPRN,A+
16909,ACTB,ACTBL2,B+
16910,ACTB,SPECC1,A+
16911,ACTB,ARHGAP21,A+
16912,ACTB,UBAP2,B-
16913,ACTB,KIAA1009,B+
16914,ACTB,TWF2,A
16915,ACTB,ARHGAP11A,B+
16916,ACTB,MPRIP,A+
16917,ACTB,CD109,B+
16918,ACTB,MICAL3,B
16919,ACTB,SRGAP1,A
16920,ACTB,PHLDB2,A+
16921,ACTB,ZNF598,B-
16922,ACTB,LUZP1,A+
16923,ACTB,ERC1,B+
16924,ACTB,C19orf21,B+
16925,ACTB,SYNPO,B+
16926,ACTB,AFAP1,A+
16927,ACTB,OXR1,B+
16928,ACTB,GPRC5A,B+
16929,ACTB,SNX33,A-
16930,ACTB,ARPC1A,A+
16931,ACTB,CORO2A,B+
16932,ACTB,EFHD2,B+
16933,ACTB,AP2M1,A+
16934,ACTB,STAMBPL1,A-
16935,ACTB,SIPA1,A+
16936,ACTB,MYO19,A+
16937,ACTB,LRCH3,A
16938,ACTB,DOCK7,A+
16939,ACTB,GAS2L1,A+
16940,ACTB,ARPC5L,A+
16941,ACTB,TRIOBP,B
16942,ACTB,KCTD10,B+
16943,ACTB,UNC45A,B-
16944,ACTB,CHMP4B,B
16945,ACTB,MYO10,A
16946,ACTB,MYO5C,A+
16947,ACTB,BMP2K,A+
16948,ACTB,TMOD3,B+
16949,ACTB,GTSE1,A-
16950,ACTB,ACTR10,B
16951,ACTB,NCKIPSD,A-
16952,ACTB,RAI14,A+
16953,ACTB,VAPA,B-
16954,ACTB,CGN,B+
16955,ACTB,XPR1,B
16956,ACTB,TES,B+
16957,ACTB,LIMA1,B+
16959,ACTB,TRMT112,B-
16960,ACTB,DCTN4,A-
16961,ACTB,STOML2,B-
16962,ACTB,KIDINS220,B+
16963,ACTB,MYO5B,B+
16964,ACTB,ABCG2,B
16965,ACTB,RUVBL2,B
16966,ACTB,RUVBL1,B+
16967,ACTB,AKAP2,C+
16968,ACTB,MYO5A,A+
16969,ACTB,GTF3C3,B-
16970,ACTB,LRRFIP2,A+
16971,PPP3CB,PPP3CB,A+
16972,PPP3CB,COX5A,B-
16973,PPP3CB,HSPA9,B
16974,PPP3CB,RAD51,B-
16975,PPP3CB,PHF5A,B-
16976,PPP3CB,RBM17,B-
16977,PPP3CB,RSRC1,B
16978,TBC1D9,YME1L1,B-
16979,TBC1D9,PRICKLE3,B
16980,TBC1D9,SFRS2;SRSF2,B-
16981,TBC1D9,SSB,B
16982,TBC1D9,SNRPE,B
16983,TBC1D9,PRPF38B,B
16984,TBC1D9,TBC1D9,A+
16985,TBC1D9,DDX41,B
16986,TEN1,IQGAP3,A
16987,TEN1,DNAJA2,B-
16988,TEN1,MT,B
16989,TEN1,CTC1,A+
16990,TEN1,TEN1,A+
16991,TEN1,BRI3BP,A+
16992,TEN1,CHMP2B,B-
16993,CLSPN,FNIP1;RAPGEF6,B
16994,CLSPN,TIPIN,A+
16995,CLSPN,MCM4,A
16996,CLSPN,MCM3,A
16997,CLSPN,INPP5B,B-
16998,CLSPN,MCM5,B-
16999,CLSPN,MCM7,A-
17000,CLSPN,MCM2,B-
17001,CLSPN,MCM6,B-
17002,CLSPN,PNKD,B
17003,CLSPN,RNF170,B-
17004,CLSPN,TMEM246,B
17005,CLSPN,GINS4,A
17006,CLSPN,MMTAG2,B-
17007,CLSPN,CLSPN,A+
17008,CLSPN,KIF26A,B-
17009,CLSPN,TIMELESS,A
17010,ATP5A1,ATP5A1,A+
17011,ATP5A1,CHCHD3,B+
17012,ATP5A1,ATP5J,A+
17013,ATP5A1,ATP5H,A+
17014,ATP5A1,ATP5B,A+
17015,ATP5A1,ATP5F1,A+
17017,ATP5A1,ATP5D,A+
17018,ATP5A1,ATP5C1,C
17019,ATP5A1,ATP5O,A+
17020,ATP5A1,ATP5E;ATP5EP2,A+
17021,ATP5A1,EPB41L4B,B-
17022,ATP5A1,NDUFB11,B+
17023,ATP5A1,ATPIF1,A+
17024,CHMP4B,CYBRD1,B+
17025,CHMP4B,STOM,A+
17026,CHMP4B,ABCD3,B+
17027,CHMP4B,PDCD6IP,A+
17028,CHMP4B,CHMP4A;TM9SF1,A+
17029,CHMP4B,ATP6V0D1,A+
17030,CHMP4B,SDCBP,A+
17031,CHMP4B,CHMP2A,A+
17032,CHMP4B,VPS4B,A+
17033,CHMP4B,ERLIN1,B+
17034,CHMP4B,FLOT1,A+
17035,CHMP4B,TFRC,B+
17036,CHMP4B,GNAI3,B+
17037,CHMP4B,CPM,B+
17038,CHMP4B,JUP,B+
17039,CHMP4B,ATP6V1B2,A+
17040,CHMP4B,SOAT1,A+
17041,CHMP4B,ATP6V1E1,A+
17042,CHMP4B,USP8,B
17043,CHMP4B,IST1,A+
17044,CHMP4B,CAV1,A+
17045,CHMP4B,CKAP4,A+
17046,CHMP4B,BST2,B+
17047,CHMP4B,CHAF1A,B-
17048,CHMP4B,CHAF1B,B-
17049,CHMP4B,DSG2,B+
17050,CHMP4B,MAP7,B
17051,CHMP4B,FLOT2,A+
17052,CHMP4B,MVP,A+
17053,CHMP4B,CHMP4A,A+
17054,CHMP4B,ATP6AP1,A+
17055,CHMP4B,TPRN,B
17056,CHMP4B,CC2D1B,A+
17057,CHMP4B,PTRF,B+
17058,CHMP4B,CC2D1A,A+
17060,CHMP4B,PKN3,A
17061,CHMP4B,CHMP1B,A+
17062,CHMP4B,KTN1,B+
17063,CHMP4B,GPRC5A,B+
17064,CHMP4B,MITD1,A+
17065,CHMP4B,PRKCDBP,B+
17066,CHMP4B,FAM125A,A+
17067,CHMP4B,CCDC115,B+
17068,CHMP4B,SLC38A2,B-
17069,CHMP4B,PHB2,B
17070,CHMP4B,RACGAP1,B+
17071,CHMP4B,PTPN23,A+
17072,CHMP4B,CHMP4B,A+
17073,CHMP4B,CHMP1A,A+
17074,CHMP4B,BAZ1A,B-
17075,CHMP4B,CHMP5,A+
17076,CHMP4B,XPR1,A+
17077,CHMP4B,BAIAP2L1,B-
17078,CHMP4B,ATP6V1H,A+
17079,CHMP4B,BAZ2B,B+
17080,CHMP4B,STOML2,A+
17081,CHMP4B,PACSIN3,B
17082,CHMP4B,KIDINS220,A+
17083,CHMP4B,ABCG2,A+
17084,CHMP4B,CHMP2B,A+
17085,CHMP4B,CHMP3,B+
17086,CHMP4B,CD2AP,A+
17087,DSP,SEC22A,A
17088,DSP,NAP1L4;NAP1L4b,B
17089,DSP,DSP,A+
17090,DSP,HEATR3,B
17091,DSP,CEP72,B
17092,DSP,TELO2,B
17093,FLNB,RAP1B,A+
17094,FLNB,CYBRD1,A+
17095,FLNB,RALB,B-
17096,FLNB,RRAS2,A+
17097,FLNB,FARP1,B+
17098,FLNB,CD44,B+
17099,FLNB,SPRYD3,B
17100,FLNB,RAB5C,A+
17101,FLNB,PPP1R18,C
17102,FLNB,ABLIM1,B+
17103,FLNB,PI4KA,B-
17104,FLNB,SORBS2,B+
17105,FLNB,YES1,B+
17106,FLNB,RPL22,A
17107,FLNB,ACTG1,B+
17108,FLNB,MYO1C,A+
17109,FLNB,SNAP23,A
17110,FLNB,ARPC5,B+
17111,FLNB,DAPK3,C
17112,FLNB,ACTN4,B+
17113,FLNB,MYO1B,B+
17114,FLNB,COBL,C
17115,FLNB,FLNB,A+
17117,FLNB,PALM,A+
17118,FLNB,FLOT1,B+
17119,FLNB,SVIL,A+
17120,FLNB,SVIL,B+
17121,FLNB,AP2A1,A+
17122,FLNB,KRAS,B
17123,FLNB,FYN,B
17124,FLNB,ANXA2;ANXA2P2,B+
17125,FLNB,LYN,B+
17126,FLNB,LGALS1,A+
17127,FLNB,CLTB,B+
17128,FLNB,RRAS,B
17129,FLNB,RALA,A+
17130,FLNB,PRKAR2A,B
17131,FLNB,CD59,A+
17132,FLNB,CPM,A+
17133,FLNB,JUP,A+
17134,FLNB,FLNA,A+
17135,FLNB,TMOD1,A+
17136,FLNB,PPP1CC,B+
17137,FLNB,EPS15,B+
17138,FLNB,CAPZA2,B+
17139,FLNB,CAPZB,C
17140,FLNB,NUMB,B+
17141,FLNB,RAB7A,B
17142,FLNB,CAPZA1,B+
17143,FLNB,RAB14,B
17144,FLNB,RHOA,A+
17145,FLNB,CALM1;CALM2;CALM3,B+
17146,FLNB,RHOB,A
17147,FLNB,RAB1A,A+
17148,FLNB,RAP1A,A+
17149,FLNB,RAC1;RAC3,A+
17150,FLNB,AP2B1,A+
17151,FLNB,BASP1,A+
17152,FLNB,DAB2,A+
17153,FLNB,CLTC,B+
17154,FLNB,SPTBN1,B+
17155,FLNB,DSC2,B-
17156,FLNB,AHNAK,B+
17157,FLNB,FCHO2,A+
17158,FLNB,NEXN,A+
17159,FLNB,G3BP1,B
17160,FLNB,SNTB2,A
17161,FLNB,SPTAN1,B+
17163,FLNB,DSG2,A+
17164,FLNB,CTTN,C
17165,FLNB,FLOT2,B+
17166,FLNB,PLEC,B+
17167,FLNB,DBN1,B+
17168,FLNB,INF2,C
17169,FLNB,TPRN,C
17170,FLNB,SPECC1,B+
17171,FLNB,ARHGAP21,C
17172,FLNB,CD109,B+
17173,FLNB,LUZP1,C
17174,FLNB,PPFIBP1,B+
17175,FLNB,C19orf21,B+
17176,FLNB,SYNPO,B+
17177,FLNB,AFAP1,B+
17178,FLNB,CORO2A,B+
17179,FLNB,AP2M1,A+
17180,FLNB,TMEM237,A-
17181,FLNB,ARPC5L,B+
17182,FLNB,ZDHHC5,A+
17183,FLNB,MYO5C,B+
17184,FLNB,BMP2K,B+
17185,FLNB,DECR2,B+
17186,FLNB,LIN7C,A+
17187,FLNB,RAI14,C
17188,FLNB,LIMA1,C
17189,FLNB,PACSIN3,A+
17190,FLNB,KIDINS220,B+
17191,FLNB,CFL2,B+
17192,FLNB,AKAP2,C
17193,FLNB,RAP2C,B
17194,FLNB,MYO5A,C+
17195,JUP,HIGD1A,B-
17196,JUP,JUP,B+
17197,JUP,SCAMP3,B-
17198,JUP,JUP,A+
17199,JUP,APC,B-
17200,JUP,CTNNA1,B+
17201,JUP,DSG2,A+
17202,L1TD1,BBS9,B-
17203,L1TD1,TCOF1,B-
17204,L1TD1,PPP1R12C,A+
17205,L1TD1,MRPL4,B-
17206,L1TD1,CBX4,B-
17207,L1TD1,DCTN3,B
17208,L1TD1,POLR1A,B-
17209,L1TD1,KIF5B,B
17210,L1TD1,TRIM28,B-
17211,L1TD1,EIF3I,B-
17212,L1TD1,ZMYM1,B-
17213,L1TD1,L1TD1,A+
17214,L1TD1,BOD1L1,B
17215,L1TD1,KAT6A;MYST3,A
17216,L1TD1,TSEN34,A
17217,L1TD1,UACA,B-
17218,L1TD1,TRIOBP,A+
17219,L1TD1,IMP3,B-
17220,FAAP100,DHRS2,B-
17221,FAAP100,CDKN2A,A
17222,FAAP100,FAAP100,A+
17223,FAAP100,NOL9,B-
17224,FAAP100,FANCB,A+
17225,FAAP100,TUBGCP3,B-
17226,FAAP100,ZFYVE21,A
17227,FAAP100,NAT10,B
17228,FAAP100,ESF1,B-
17229,PPP2CB,DKFZP586J0619,A+
17230,PPP2CB,STK24,A+
17231,PPP2CB,PPP2R5E,A+
17232,PPP2CB,PPP2R1A,A+
17233,PPP2CB,MAP4K4,C
17234,PPP2CB,STRN4,A+
17235,PPP2CB,STRN3,C
17237,PPP2CB,INTS2,A+
17238,PPP2CB,STRN,A+
17239,PPP2CB,PPFIA3,A+
17240,PPP2CB,FGFR1OP,A+
17241,PPP2CB,TCP1,A+
17242,PPP2CB,FECH,A+
17243,PPP2CB,MARK3,B
17245,PPP2CB,PPP2R1B,A+
17246,PPP2CB,CCT6A,A+
17247,PPP2CB,CCT5,A+
17248,PPP2CB,CCT3,A+
17249,PPP2CB,CCT8,A+
17250,PPP2CB,CCT4,A+
17251,PPP2CB,PPP4C,A+
17252,PPP2CB,PPP2CB,A+
17253,PPP2CB,PPP2R2A,B
17254,PPP2CB,IGBP1,A+
17255,PPP2CB,CCT2,A+
17256,PPP2CB,SET,A
17257,PPP2CB,STRN3,A+
